original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,keywords,cast_size,crew_size,director
Tajemství staré bambitky 2,cs,False,0,,,663302,,0.687,,2021-12-09,0,0,Planned,,Tajemství staré bambitky 2,False,0.0,0,,"Fairytale production,",,"cs,","CZ,",0,,8,2,"Ivo Macharáček,"
In the Same Breath,en,False,0,,,776518,tt13648230,0.685,,2021-01-28,0,95,In Production,,In the Same Breath,False,0.0,0,"Documentary,","Cinetic Media,",,"zh,en,","US,",0,,0,8,"Nanfu Wang,"
The Little Einsteins Reboot Movie,en,False,500,/qKAzdadLqftHJQUzPXOHZ0IKXdD.jpg,,707123,,0.685,/kHbVmAFM3uPCqtpQlnIIaZYKBH.jpg,2021-11-05,0,45,Planned,Mission JUNE,The Little Einsteins Reboot Movie,False,0.0,0,,"BEB Studios,",,,"US,",0,,3,2,"Nanfu Wang,"
Призрак 2,ru,False,0,,,669104,,0.685,,2021-02-11,0,0,In Production,,Ghost 2,False,0.0,0,"Comedy,Family,","Vodorod Film Company,",Призрак (Серия),"ru,","RU,",0,,2,4,"Aleksandr Voytinskiy,"
Zátopek,cs,False,0,/kAfShLsm0Kt8uJGJqtGsBxOkmmB.jpg,,653936,tt4806220,0.685,/tK8ltxudSSpw6L3cCbyRnEMNFR4.jpg,2021-08-12,0,0,In Production,,Zátopek,False,0.0,0,"Drama,","Lucky Man Films,Česká televize,Z Films,Barrandov Studio,Azyl Production,",,,"CZ,SK,",0,"biography,",3,11,"David Ondříček,"
Narvik,no,False,7100000,/7roVazIKmNQf4aB7Nohji3igU5g.jpg,,619930,tt9737876,0.685,/vnAYlETUpYGXJkQ25lp4dchDY9K.jpg,2021-12-25,0,0,In Production,,Narvik: Hitler's First Defeat,False,0.0,0,"War,Drama,History,","Nordisk Film,",,"no,","NO,",0,,6,19,"Erik Skjoldbjærg,"
킬링 로맨스,ko,False,0,,,746349,,0.684,/hpJMWeyZnNe9P6MPxPBRpVdwszy.jpg,2021-12-31,0,0,Planned,,킬링 로맨스,False,0.0,0,"Thriller,Comedy,","Warner Bros. Korea,Rear Window,Film Bongok,",,"ko,","KR,",0,,3,1,"Lee Won-suk,"
Der Boandlkramer und die ewige Liebe,de,False,0,,,672221,tt11390656,0.683,/1FOS14ePRrJXqdZjtbB1o08n2Cn.jpg,2021-02-11,0,87,Post Production,,Der Boandlkramer und die ewige Liebe,False,0.0,0,"Comedy,","Leonine,Perathon Film-und Fernsehproduktions,herbX Film,",,"de,","DE,",0,,8,4,"Joseph Vilsmaier,"
Nová šichta,cs,False,0,/lNyTBypHiWBkTow7cIe0CBcS8R0.jpg,,689283,tt13091732,0.677,/jIGj98K5g6JRImkrokdRNPcy3tC.jpg,2021-02-11,0,0,Released,Can a dismissed miner reprogram his life?,A New Shift,False,0.0,0,"Documentary,Drama,","Moloko Film,Česká televize,FAMU,Studio Bystrouška,",,"cs,","CZ,",0,,0,11,"Jindřich Andrš,"
Human Factors,en,False,0,,,776542,tt7904172,0.675,,2021-01-29,0,0,Post Production,,Human Factors,False,0.0,0,,"Zischlermann Filmproduktion,",,,"DK,DE,IT,",0,,0,1,"Ronny Trocker,"
Malnazidos,es,False,0,/uG78616WnrgZZKhIk76KdYa0qpX.jpg,,613093,tt10127708,0.674,/8eOgpzYUV4PxbDl64vrWpWTEAqb.jpg,2021-09-24,0,0,Released,,Malnazidos,False,0.0,0,"Comedy,Horror,War,","Ikiru Films,La Terraza Films,Cactus Flower,Telecinco Cinema,",,"es,","ES,",0,,14,5,"Javier Ruiz Caldera,"
Backstage,id,False,0,,,681782,tt11912692,0.669,/lck86UMIvIunTassoVGLVTfDsOI.jpg,2021-02-18,0,0,Post Production,,Backstage,False,0.0,0,"Drama,","Ideosource Entertainment,Paragon Pictures,Astro Shaw,Endeavor Content,NFC Indonesia,",,"id,","ID,",0,,8,4,"Guntur Soeharjanto,"
Satria Dewa: Gatotkaca,id,False,0,,,667062,tt10090058,0.669,/wDu4z8py633XrXPNW6thF7BH1eT.jpg,2021-08-12,0,0,In Production,,Satria Dewa: Gatotkaca,False,0.0,0,"Action,Drama,","Satria Dewa Studio,Caravan Studio,Magma Entertainment,",,"id,","ID,",0,,15,4,"Hanung Bramantyo,"
Love,ru,False,0,,,768702,,0.668,,2021-02-11,0,0,In Production,,Love,False,0.0,0,"Comedy,Romance,","Sverdlovsk,",,"ru,","RU,",0,,21,20,"Igor Tverdokhlebov,"
Mstitel,cs,False,0,,,746739,,0.668,/uhv0VZQDiikgVBgWv5BnLTX2JEr.jpg,2021-02-11,0,0,Post Production,,Mstitel,False,0.0,0,"Comedy,","Goodmind,",,"cs,","CZ,",0,,10,4,"Lucia Klein Svoboda,"
"Cinta Pertama, Kedua & Ketiga",id,False,0,/qYEUpgBmdDWdQExX45pbKR2dMF5.jpg,,718509,tt12741494,0.668,/jCZa5iMOMOXkLZX8pzfQkcPPYmD.jpg,2021-02-11,0,105,Post Production,,"Cinta Pertama, Kedua & Ketiga",False,0.0,0,"Drama,","Starvision Plus,Wahana Kreator,",,"id,","ID,",0,,18,27,"Gina S. Noer,"
Prime Time,pl,False,0,,,745078,tt11460976,0.664,,2021-01-30,0,0,Post Production,,Prime Time,False,0.0,0,"Drama,Thriller,","Watchout Productions,",,"pl,","PL,",0,,12,3,"Jakub Piatek,"
侍神令,zh,False,0,,,758902,tt12151820,0.663,/xmfAkEXRoCXa5M18Bcr1Dj0dYig.jpg,2021-02-12,0,0,Post Production,,The Yin Yang Master,False,0.0,0,"Fantasy,",,,"zh,","CN,",0,"based on game,",5,2,"Li Weiran,"
Radhe: Your Most Wanted Bhai,hi,False,0,/vTFzwiA7YQxXx8X1vMrHRLBotGw.jpg,,679844,tt10888594,0.663,/rkNJx8YUlgHpJtORjmFlaMbsQRK.jpg,2021-12-30,0,0,In Production,,Radhe: Your Most Wanted Bhai,False,0.0,0,"Action,Crime,Drama,Thriller,","Reel Life Productions,Sohail Khan Productions,Salman Khan Films,",,"hi,","IN,",0,"gang war,police,cop,",11,8,"Prabhu Deva,"
Vinski ja näkymättömyyspulveri,fi,False,1900000,,,661707,tt4680594,0.663,,2021-02-12,0,0,In Production,,Vinski and the Invisibility Powder,False,0.0,0,"Family,Comedy,","Snapper Films,",,"fi,","FI,",0,,13,8,"Juha Wuolijoki,"
Untitled New Line Horror Film,en,False,0,,,474564,,0.661,,2021-09-10,0,,Planned,,Untitled New Line Horror Film,False,0.0,0,"Horror,","New Line Cinema,Warner Bros. Pictures,",,"en,","US,",0,,0,0,"Juha Wuolijoki,"
La Maria,es,False,0,,,675026,tt8206120,0.66,,2021-02-14,0,0,In Production,,La Maria,False,0.0,0,,,,,,0,,0,2,"Alberto Casanova,"
La Grande Magie,fr,False,0,,,657197,,0.658,,2021-12-30,0,0,In Production,,La Grande Magie,False,0.0,0,,,,,,0,,0,9,"Noémie Lvovsky,"
We're All Going to the World's Fair,en,False,0,,https://www.dweckproductions.com/worlds-fair,776501,tt13648224,0.657,,2021-01-31,0,86,In Production,,We're All Going to the World's Fair,False,0.0,0,,"Dweck Productions,",,,,0,,4,13,"Jane Schoenbrun,"
"Prvok, Šampón, Tečka a Karel",cs,False,0,,,653967,tt10704730,0.655,/dBib0PhQc4xHQBr4nRPxzrb7qpa.jpg,2021-03-18,0,0,In Production,,"Prvok, Šampón, Tečka a Karel",False,0.0,0,"Comedy,",,,"cs,","CZ,",0,,10,4,"Patrik Hartl,"
휴가,ko,False,0,,,661681,,0.654,/sydGxDDIYIfwkaLAu84R1HBAW8B.jpg,2021-12-31,0,0,In Production,,Our Season,False,0.0,0,"Drama,Fantasy,","Showbox,글뫼,",,"ko,","KR,",0,,6,4,"Yook Sang-hyo,"
Super héros malgré lui,fr,False,0,,,746333,,0.652,,2021-10-20,0,0,In Production,,Not So Super Hero,False,0.0,0,"Comedy,","StudioCanal,",,"fr,","FR,",0,"superhero,",4,0,"Yook Sang-hyo,"
Phone Bhoot,hi,False,0,/2PMyWsrPDJdnyAbFvHCy3cBdDXP.jpg,,726207,,0.652,/iRjbVu8GL7DOWfEuKrlgyJgUNSY.jpg,2021-10-20,0,0,In Production,Phone Bhoot,Phone Bhoot,False,0.0,0,"Horror,Comedy,",,,,,0,"phone booth,bhoot,",3,3,"Gurmeet Singh,"
Scared Sims: Summer Vacation,pt,False,0,/4x8qpYfgPYSHo7FahPwpteVMLSZ.jpg,https://www.youtube.com/keentplay/,679688,,0.65,/815HakZ0pwEzFI4mKV3bDp7ahIt.jpg,2021-10-31,0,76,Planned,"No matter how long you have it, but how you use it.",Scared Sims: Summer Vacation,False,0.0,0,"Animation,Mystery,","KeentPlay,",,"pt,","BR,",0,,9,2,"Felipe Wirys,"
시민 덕희,ko,False,0,,,696047,,0.647,,2021-12-31,0,0,In Production,,시민 덕희,False,0.0,0,,"C-JeS Entertainment,Showbox,",,"ko,","KR,",0,"based on a true story,",7,1,"Park Young-ju,"
Slocum,fr,False,0,/nEGd5TZQGAVoXCDVBf0fVonLjr5.jpg,,587391,,0.647,/rmjwR9LKGeDwTCaorDv64PoGb7a.jpg,2021-12-31,0,75,In Production,,Slocum,False,0.0,0,"Animation,Drama,Family,","JPL Films,Melusine Productions,",,"fr,","FR,",0,"family relationships,french animation,",0,5,"Jean-François Laguionie,"
출장수사,ko,False,0,,,608067,,0.646,/eWsTLrDt5e2k444AAjpMUkZCOPA.jpg,2021-12-31,0,0,In Production,,Investigative Trip,False,0.0,0,,"Generation Blue Films,Acemaker Movieworks,이안픽처스,",,"ko,","KR,",0,,2,4,"Park Chul-hwan,"
浅草キッド,ja,False,0,,,768147,,0.645,,2021-12-01,0,0,In Production,,Asakusa Kid,False,0.0,0,,,,"ja,","JP,",0,,2,3,"Hitori Gekidan,"
Toma,sr,False,0,,,729679,tt8737152,0.642,/65GMkw7yU1PzmgKnldiGipiVCRC.jpg,2021-12-20,0,0,In Production,,Toma,False,0.0,0,"Drama,Music,History,","Cobra Film Department,Minacord Production,",,"sr,","RS,",0,,18,8,"Zoran Lisinac,"
Bangabandhu,en,False,0,,,680133,,0.642,,2021-03-17,0,0,In Production,,Bangabandhu,False,0.0,0,"Drama,Crime,History,War,",,,,,0,,9,5,"Shyam Benegal,"
To je samo folk'n'roll,sr,False,0,,,725895,,0.641,/tq3V3pPBENtOECbwmgUM1yX5dc4.jpg,2021-12-30,0,90,In Production,,That's Only Folk'n'Roll,False,0.0,0,"Documentary,","Walter media,",,"bs,sr,","RS,",0,,9,2,"Milorad Milinković,"
Incroyable mais vrai,fr,False,0,,,735697,,0.64,,2021-12-31,0,0,In Production,,Incroyable mais vrai,False,0.0,0,,"Diaphana Films,WTFilms,Atelier de Production,",,,"FR,",0,,4,1,"Quentin Dupieux,"
アジアの天使,ja,False,0,,,723012,,0.64,,2021-12-31,0,0,Planned,,Angel of Asia,False,0.0,0,,"The Klock Worx Co.,The Klock Worx Company,D.O.CINEMA,",,"ja,","KR,JP,",0,"seoul, south korea,japanese,",3,5,"Yuya Ishii,"
Geez & Ann,id,False,0,,,664524,,0.637,/lO7fa9vwIEZaE8I9RNyzlXj2Oem.jpg,2021-02-18,0,0,Post Production,,Geez & Ann,False,0.0,0,"Drama,Romance,","MVP Pictures,",,"id,","ID,",0,,2,1,"Rizki Balki,"
Karamelli Kekler,tr,False,0,,,768844,,0.629,/obUX4rk89hvagoeTQ4wWS1Ce04C.jpg,2021-02-28,0,0,Planned,ODE FOR A BRIGHT LIGHT,Caramel Cakes,False,0.0,0,"Drama,",,,"tr,","TR,",0,,2,4,"Kerem Can Bayramoğlu,"
"Ma Belle, My Beauty",en,False,0,,,776586,tt13157722,0.623,,2021-01-15,0,0,Released,,"Ma Belle, My Beauty",False,0.0,0,"Drama,Romance,",,,"en,",,0,,0,2,"Marion Hill,"
First Date,en,False,0,,,776583,tt8897874,0.623,,2021-01-15,0,103,Released,,First Date,False,0.0,0,"Comedy,Crime,Mystery,",,,"en,",,0,,6,13,"Manuel Crosby,"
Searchers,en,False,0,,,776580,tt12311460,0.623,,2021-01-15,0,0,Post Production,,Searchers,False,0.0,0,"Documentary,",,,,,0,,0,1,"Pacho Velez,"
Fanga,en,False,0,,,719280,tt12373754,0.62,,2021-01-21,0,0,Post Production,,Fanga,False,0.0,0,"Fantasy,Horror,","Teenager,",,"en,","US,",0,,7,14,"Max Gold,"
Djoerig Salawe,id,False,0,,,672943,tt11799770,0.606,/7D05OMiYZvKeRWaIZEj4OFiUm3l.jpg,2021-03-25,0,0,Post Production,,Djoerig Salawe,False,0.0,0,"Comedy,Horror,","Multi Buana Kreasindo,",,"id,","ID,",0,,21,16,"Sahrul Gibran,"
Vyšehrad,cs,False,0,,,749026,tt13086670,0.604,,2021-02-25,0,0,In Production,,Vyšehrad,False,0.0,0,"Comedy,","Gangbang Production,",,"cs,","CZ,",0,"based on web series,",13,13,"Martin Kopp,"
Cinta Tanpa Tapi,id,False,0,,,723333,,0.604,/1O1mMvMgz8W0UftJtPaGm9RRjPh.jpg,2021-02-25,0,0,Post Production,A Feeling That Never Stops,Cinta Tanpa Tapi,False,0.0,0,"Drama,Romance,","MNC Pictures,",,"id,","ID,",0,,6,21,"Bobby Herlambang,"
Mother Schmuckers,en,False,0,,http://www.bestfriendforever.be,776570,tt13648232,0.6,,2021-01-29,0,70,Released,,Mother Schmuckers,False,0.0,0,,,,,"BE,",0,,5,7,"Harpo Guit,"
Knocking,en,False,0,,http://www.laskfilm.se,776565,tt10928086,0.6,,2021-01-29,0,78,Post Production,,Knocking,False,0.0,0,,"Läsk,",,"sv,","SE,",0,,5,5,"Frida Kempff,"
Strawberry Mansion,en,False,0,,,776561,tt11398346,0.6,,2021-01-29,0,90,Post Production,,Strawberry Mansion,False,0.0,0,,,,"en,",,0,,6,6,"Albert Birney,"
How It Ends,en,False,0,,https://www.misterlisterfilms.com/,776559,tt13648228,0.6,,2021-01-29,0,82,Post Production,,How It Ends,False,0.0,0,,,,"en,",,0,,6,9,"Daryl Wein,"
Writing With Fire,en,False,0,,,776557,tt13630174,0.6,,2021-01-30,0,0,Post Production,,Writing With Fire,False,0.0,0,,,,,,0,,0,4,"Rintu Thomas,"
Taming the Garden,en,False,0,,,776556,tt13621424,0.6,,2021-01-31,0,0,Post Production,,Taming the Garden,False,0.0,0,,,,,,0,,0,5,"Salomé Jashi,"
Sabaya,en,False,0,,,776555,tt13567374,0.6,,2021-01-30,0,0,Post Production,,Sabaya,False,0.0,0,,,,,,0,,0,4,"Hogir Hirori,"
President,en,False,0,,,776554,tt13648222,0.6,,2021-01-29,0,0,Post Production,,President,False,0.0,0,,,,,,0,,0,3,"Camilla Nielsson,"
Playing With Sharks,en,False,0,,,776553,tt11226258,0.6,,2021-01-29,0,0,Post Production,,Playing With Sharks,False,0.0,0,,,,,,0,,0,3,"Sally Aitken,"
Misha and the Wolves,en,False,0,,,776552,tt13648220,0.6,,2021-01-31,0,90,Released,,Misha and the Wolves,False,0.0,0,"Documentary,",,,"en,",,0,,0,5,"Sam Hobkinson,"
Faya Dayi,en,False,0,,,776551,tt13648216,0.6,,2021-01-30,0,0,Post Production,,Faya Dayi,False,0.0,0,,,,,,0,,0,3,"Jessica Beshir,"
One for the Road,en,False,0,,,776545,tt11508438,0.6,,2021-01-28,0,0,Post Production,,One for the Road,False,0.0,0,,,,,,0,,0,5,"Baz Poonpiriya,"
Luzzu,en,False,0,,,776544,tt11379584,0.6,,2021-01-29,0,0,Released,,Luzzu,False,0.0,0,,,,,,0,,0,6,"Alex Camilleri,"
Hive,en,False,0,,,776541,,0.6,,2021-01-31,0,0,Post Production,,Hive,False,0.0,0,,,,,,0,,0,5,"Blerta Basholli,"
Users,en,False,0,,,776530,tt13609638,0.6,,2021-01-31,0,0,Post Production,,Users,False,0.0,0,,,,,,0,,0,3,"Natalia Almada,"
Try Harder!,en,False,0,,,776528,tt13648160,0.6,,2021-01-30,0,0,Post Production,,Try Harder!,False,0.0,0,,,,,,0,,0,4,"Debbie Lum,"
"Summer Of Soul (…Or, When The Revolution Could Not Be Televised)",en,False,0,,,776527,tt11422728,0.6,,2021-01-28,0,0,Post Production,,"Summer Of Soul (…Or, When The Revolution Could Not Be Televised)",False,0.0,0,,,,,,0,,0,4,"Ahmir-Khalib Thompson,"
Rita Moreno: Just a Girl Who Decided to Go For It,en,False,0,,,776526,tt10741846,0.6,,2021-01-29,0,0,Post Production,,Rita Moreno: Just a Girl Who Decided to Go For It,False,0.0,0,,,,,,0,,0,4,"Mariem Pérez Riera,"
Rebel Hearts,en,False,0,,,776524,tt13622250,0.6,,2021-01-29,0,0,Post Production,,Rebel Hearts,False,0.0,0,,,,,,0,,0,4,"Pedro Kos,"
At the Ready,en,False,0,,,776520,,0.6,,2021-01-31,0,0,Post Production,,At the Ready,False,0.0,0,,,,,,0,,0,4,"Maisie Crow,"
Ailey,en,False,0,,,776519,tt13622084,0.6,,2021-01-30,0,0,Post Production,,Ailey,False,0.0,0,,,,,,0,,0,2,"Jamila Wignot,"
Together Together,en,False,0,,,776515,tt11285280,0.6,,2021-01-31,0,0,Post Production,,Together Together,False,0.0,0,,,,,,0,,0,5,"Nikole Beckwith,"
Superior,en,False,0,,,776514,tt12373414,0.6,,2021-01-30,0,0,Post Production,,Superior,False,0.0,0,,,,,,0,,0,6,"Erin Vassilopoulos,"
Jockey,en,False,0,,,776511,tt13559026,0.6,,2021-01-31,0,0,Post Production,,Jockey,False,0.0,0,,,,,,0,,0,6,"Clint Bentley,"
Dáreček,cs,False,0,,,774535,,0.6,,2021-10-28,0,0,In Production,,Dáreček,False,0.0,0,,"Fulfilm,",,,"CZ,",0,,0,0,"Clint Bentley,"
Untitled Disney Animation Project,en,False,0,,,774503,tt2953050,0.6,,2021-11-24,0,0,In Production,,Untitled Disney Animation Project,False,0.0,0,"Animation,","Walt Disney Studios,",,"en,","US,",0,,0,0,"Clint Bentley,"
García y García,es,False,0,,,774456,tt11613746,0.6,,2021-07-16,0,0,In Production,,García y García,False,0.0,0,"Comedy,","Blogmedia,",,"es,","ES,",0,,8,5,"Ana Murugarren,"
Syke-elokuva: Hätätila,fi,False,0,,,774233,tt13346578,0.6,,2021-01-29,0,0,Post Production,,Syke-elokuva: Hätätila,False,0.0,0,"Drama,Thriller,","Yellow Film & TV,",,"fi,","FI,",0,"based on tv series,",21,2,"Tony Laine,"
Interráil,es,False,0,,,772388,,0.6,,2021-08-06,0,0,Planned,,Interráil,False,0.0,0,"Comedy,","Mono Films,Sony Pictures International Productions,Kilima Media,Amazon Studios,",,"es,","ES,",0,"road trip,ashes,buddy film,deceased,",5,2,"Fernando García-Ruiz Rubio,"
The Workplace,en,False,0,/46oc221cVwr7Yw9Yyw5ssC5Q1TV.jpg,,770676,tt13489568,0.6,/mokqnUgtoOOJEtVEd8K4r9hyzKC.jpg,2021-04-01,0,10,In Production,You are very qualified.,The Workplace,False,0.0,0,"Comedy,Drama,Science Fiction,",,,,,0,,5,6,"Carlyn Hudson,"
Concessions,en,False,20000,,,770464,,0.6,/8WwdXvXhM0hVH2pgJHeMZx947Dx.jpg,2021-05-01,0,25,In Production,A comedy about the death of movie theaters,Concessions,False,0.0,0,"Comedy,","Sentenza Films,Headless Duckie Media Group,",,,"US,",0,,0,6,"Mas Bouzidi,"
Lacrimosa,en,False,0,,,768489,,0.6,/mk1kgPAoV3mQpK2g1wVxoJ7VLgC.jpg,2021-10-31,0,0,Planned,,Lacrimosa,False,0.0,0,"Science Fiction,Drama,","Pine Barrens Pictures,",,,,0,,2,7,"Oliver Douglas,"
Blasé L.A.,en,False,0,,https://blasela.com/,768312,tt10510256,0.6,,2021-11-23,0,120,In Production,,Blasé L.A.,False,0.0,0,"Drama,Crime,Family,Action,",,,,"US,",0,,1,2,"Emmanuel Osorio,"
Prezidentka,cs,False,0,,,768106,,0.6,,2021-12-30,0,0,Planned,,Prezidentka,False,0.0,0,"Comedy,","Marlene Film Production,",,"cs,","CZ,",0,,0,0,"Emmanuel Osorio,"
Copak je to za mazáka,cs,False,0,,,768105,,0.6,,2021-12-23,0,0,Planned,,Copak je to za mazáka,False,0.0,0,"Comedy,",,,"cs,",,0,,2,2,"Vladimír Skórka,"
Vánoční příběh,cs,False,0,,,768102,,0.6,,2021-11-18,0,0,Planned,,Vánoční příběh,False,0.0,0,"Romance,Comedy,","Europeana Production,",,"cs,","CZ,",0,,10,1,"Irena Pavlásková,"
Za vším hledej ženu,cs,False,0,,,768092,,0.6,,2021-11-04,0,0,Planned,,Za vším hledej ženu,False,0.0,0,,"Bio Illusion,",,"cs,","CZ,",0,,0,0,"Irena Pavlásková,"
Stínohra,cs,False,0,,,768088,,0.6,,2021-10-14,0,0,Planned,,Stínohra,False,0.0,0,,"Hangar Films,Barletta,DNA Production,",,"cs,","CZ,SK,",0,,0,3,"Peter Bebjak,"
Ostrov,cs,False,0,,,768087,,0.6,,2021-09-23,0,0,Planned,,Ostrov,False,0.0,0,,"Logline Production,",,"cs,","CZ,",0,,0,0,"Peter Bebjak,"
سجين المتاهة,ar,False,3197,/A1kF676ZtuxSt6qw6UKdfjibPWN.jpg,,767875,tt13515946,0.6,/fORvRfEcYbvo5VdUnsME2XyKWd6.jpg,2021-03-12,0,90,In Production,Remember..,The Labyrinth Prisoner,False,0.0,0,"Thriller,Drama,",,,,,0,"psychoanalysis,teamwork,mission,social experiment,",12,29,"Mahmoud Ayman,"
Tell the World I Love You,th,False,0,,,767423,,0.6,/ifq9GppbAWvekZ3k5T9y5FPYiGf.jpg,2021-02-14,0,0,In Production,,Tell the World I Love You,False,0.0,0,,,,,,0,,0,1,"Poj Arnon,"
Amparo,es,False,0,,,766710,tt9737568,0.6,,2021-05-01,0,91,Post Production,,Amparo,False,0.0,0,"Drama,Family,",,,"es,","CO,DE,SE,",0,,4,9,"Simón Mesa Soto,"
Přání Ježíškovi,cs,False,0,,,766082,,0.6,/i2KZjQoVV8MD8b8EFsmEhopGzdM.jpg,2021-11-25,0,0,In Production,,Přání Ježíškovi,False,0.0,0,"Romance,Comedy,","Movie,",,"cs,","CZ,",0,,18,3,"Marta Ferencová,"
Helena confronta um Guardião das Portas do Sonho: Teste,pt,False,12,,,766067,tt13498258,0.6,/uCn3JwXNjnszMby6o5Meawihpq1.jpg,2021-08-01,0,3,In Production,,Helena faces a Dream Guardian: Test,False,0.0,0,"Fantasy,Adventure,Mystery,","Academia Internacional de Cinema,",,"pt,","BR,",0,,2,11,"Gabriel Vidal,"
Para outra maré,en,False,0,,,765352,,0.6,/gxc5sXhXxcMo3n496D2t3n4Vwli.jpg,2021-03-05,0,10,In Production,,Para outra maré,False,0.0,0,,,,,,0,,0,3,"Francisca Alarcão,"
Tentacle,en,False,45000,/2WpIs6QV0I8NJ5hH79Z6GiRDJ34.jpg,,765208,,0.6,/uwEeSW9Cdi8Dj2ov9AJc1Y0TSHR.jpg,2021-04-16,0,7,In Production,He's Running Out of Time,Tentacle,False,0.0,0,"Mystery,Drama,Thriller,",,,"en,","CA,",0,,3,11,"Connor Kujawinski,"
Love in Dehradun,en,False,0,,https://mediahindustan.com/upcoming-bollywood-film-love-in-dehradun-full-cast-crew/,764731,tt13445774,0.6,/fJuaTPEv7wrPFtPnKufCE70uSZt.jpg,2021-04-16,0,106,In Production,,Love in Dehradun,False,0.0,0,"Romance,","Star Life Hyderabad,",,"hi,",,0,,5,2,"Sagar Joshi,"
Le Médecin imaginaire,fr,False,0,,,764393,,0.6,,2021-04-14,0,0,Post Production,,Le Médecin imaginaire,False,0.0,0,,"UGC,",,,"FR,",0,,7,2,"Ahmed Hamidi,"
BRAIN DEATH,en,False,0,,http://braindeath.net,763850,,0.6,/cgCCp2hv0GPflsFV02mnyL0Fwh8.jpg,2021-07-04,0,90,In Production,,BRAIN DEATH,False,0.0,0,,,,,,0,,3,4,"John Harrison,"
Either Or Neither,en,False,0,,,762800,,0.6,/3YEsBMs8l34MuY9ZSYiK9jWUVhK.jpg,2021-02-02,0,102,In Production,,Either Or Neither,False,0.0,0,,,,,,0,,0,1,"Daniel Barnett,"
Manab Manabi,en,False,0,,,760967,,0.6,,2021-02-08,0,0,In Production,,Masculine Feminine,False,0.0,0,,,,"bn,","IN,",0,,0,1,"Subrata Sen,"
Johnny Killed the Cat,en,False,2000,,,760617,tt13392798,0.6,/xHv1ugCsSPPoL6qIQLm0XAUcoXS.jpg,2021-03-12,0,70,Post Production,,Johnny Killed the Cat,False,0.0,0,"Comedy,","Alpha60 Pictures,",,"en,","US,",0,"dark comedy,improvisation,mumblecore,diy,indie film,",7,4,"James D. Froio,"
On Life,en,False,0,/nxhl4l19LFE5CuHcngnVwDyybzq.jpg,https://letterboxd.com/darkerx,760265,,0.6,/oinoAGqTgpOclETD3XviKxluwul.jpg,2021-06-10,0,5,In Production,,On Life,False,0.0,0,"Drama,",,,"en,","IQ,",0,,1,0,"James D. Froio,"
O Palestrante Motivador,pt,False,0,,,760167,tt10558652,0.6,/nUnfTucXH9xTcZCFZ2uSVkRmwAz.jpg,2021-07-08,0,0,In Production,,Motivational Speaker,False,0.0,0,"Comedy,Drama,","Camisa Listrada,",,"pt,","BR,",0,,2,3,"Marcelo Antunez,"
220 Volts – O Filme,pt,False,0,,,760163,,0.6,,2021-07-10,0,0,In Production,,220 Volts – O Filme,False,0.0,0,"Comedy,",,,"pt,","BR,",0,,1,0,"Marcelo Antunez,"
Crazy Uncles,te,False,0,,,759845,tt13306898,0.6,,2021-03-31,0,0,In Production,,Crazy Uncles,False,0.0,0,,,,,,0,,0,2,"Marcelo Antunez,"
רחם,en,False,50,/1GQUQwSk0MwEU0iUd4s4AzlISgK.jpg,https://www.youtube.com/channel/UCfTcW_HyOb-LwZVFd14ev-w?view_as=subscriber,759394,,0.6,/mWFsQlDHHfYG9yigI80cR4RNSl0.jpg,2021-04-07,0,10,In Production,3D Animation,Uterus,False,0.0,0,"Animation,Drama,Adventure,Fantasy,","DevilScroll Productions,",,"he,","IL,",0,"3d film,3d animation,uterus,",1,3,"Ido Dvora,"
Kotboy,en,False,0,,,758826,,0.6,/xgVgUXXNw6QLBHoX2qAPW4MDwKX.jpg,2021-07-05,0,0,In Production,,Kotboy,False,0.0,0,"Comedy,",,,,"BE,",0,"lockdown,covid-19,",0,3,"Willem van der Zanden,"
The Cellar,en,False,0,,,758724,tt4765642,0.6,,2021-12-31,0,0,In Production,,The Cellar,False,0.0,0,"Horror,","Wildcard Distribution,Savage Productions,Hail Mary Pictures,Epic Pictures Group,Wrong Men North,",,"en,","BE,IE,",0,,2,11,"Brendan Muldowney,"
Kadet 1947,id,False,0,,,758379,tt12593454,0.6,/bkABbAAx2AwyuwTSYIwkPa3wldG.jpg,2021-07-29,0,0,Post Production,,Kadet 1947,False,0.0,0,"Drama,History,War,","Temata,Legacy Pictures,Screenplay Films,",,"id,","ID,",0,,17,14,"Aldo Swastia,"
Presque,fr,False,0,,,757999,,0.6,/7BRRlZ5XWz9EC4pjPy66zKgQwCk.jpg,2021-03-17,0,0,Post Production,,Presque,False,0.0,0,"Comedy,Drama,","Pan-Européenne,Wild Bunch,JMH & FILO Films,",,"fr,","FR,CH,",0,"french cinema,",7,8,"Alexandre Jollien,"
Prise d'otage,fr,False,0,,,757833,,0.6,,2021-02-26,0,0,In Production,,Prise d'otage,False,0.0,0,"Comedy,Crime,","Canal D,",,"fr,","FR,",0,,4,1,"Lucas Bernardini,"
1921,zh,False,0,,,757587,tt12624504,0.6,,2021-07-01,0,0,In Production,,1921,False,0.0,0,"History,Drama,",,,"zh,","CN,",0,,5,0,"Lucas Bernardini,"
