original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
The River at Thirteen:  My Love,en,False,10000,,http://dancinkc.com,631612,,James now is at disagreement with his best friend and is defending the girl against him.  He has fallen in love with her and wants to spend all his time with her.  James takes her to the river where he and his friend use to hang out.  James is now a teenager and the girl is all his life now.,1.547,,2021-12-01,0,30,In Production,,The River at Thirteen:  My Love,False,0.0,0,"Comedy,Drama,","DancinKC Films LLC,Zac's Follies LLC,",,"en,",,0,,,1,1,"Alexandre Astier,"
Сердце Пармы,ru,False,0,,,576986,tt10749948,"The history of the confrontation between two worlds: the Grand Duchy of Moscow and the Ural Parma, the ancient Perm lands inhabited by pagans. Here heroes and ghosts, princes and shamans, Voguls and Muscovites will clash. At the center of the conflict of civilizations is the fate of the Russian prince Mikhail, who fell in love with the young Tiche, a witch-lamia capable of taking on the form of a lynx. Passion for the pagan and fidelity to forbidden love, a campaign against the Voguls, bloody battles and a short peace, the battle between Muscovy and Parma, the hero will face trials in which it is not so terrible to part with life as to commit treason.",1.542,/6VuVXLhBLdlLflgGNm6ycSwCoOl.jpg,2021-01-01,0,110,In Production,,Heart of Parma,False,0.0,0,"Drama,History,","Star Media,Russia 1,Igor Tolstunov Production Company (Profit),",,"ru,","RU,",0,,,14,11,"Anton Megerdichev,"
Untitled Disney Live Action Nov. 2021 Movie,en,False,0,,,774501,,An unknown Disney live action film.,1.536,,2021-11-19,0,0,In Production,,Untitled Disney Live Action Nov. 2021 Movie,False,0.0,0,,"Walt Disney Studios,",,"en,",,0,,,0,0,"Anton Megerdichev,"
妖怪大戦争 ガーディアンズ,ja,False,0,,,746808,,"Kei Watanabe is a 5th grade elementary school student. He has inherited the hunter’s blood to hunt yokai. To save the world from being destroyed, Kei Watanabe challenges a war against the yokai.",1.518,/cmUdg1N0i0zzhcy0xuRU9Tyuzrr.jpg,2021-01-01,0,0,In Production,,The Great Yokai War: Guardians,False,0.0,0,"Fantasy,Family,Adventure,",,,"ja,",,0,,"yokai,",1,2,"Takashi Miike,"
Карамора,ru,False,0,,,647715,,"The picture unfolds in an alternative history at the beginning of the 20th century. The monarchy of Europe and the higher nobility consist of those who hide their true origin and secretly rule the world. The young anarchist Karamora, who lost her beloved in a fight with representatives of a secret organization, decides to challenge the centuries-old rule of the nobility, avenge lost love and try to change the world. Gathering like-minded people, he declares war.",1.529,,2021-09-16,0,0,In Production,,Karamora,False,0.0,0,"Thriller,Science Fiction,Fantasy,","DK Entertainment,TNT Premier Studios,",,"ru,","RU,",0,,,21,11,"Danila Kozlovsky,"
Pored nas,sr,False,0,,,635711,tt7689986,"Set ten years on from high school drama Next to Me, this film places the former classmates in unfamiliar territory, both physical and psychological.",1.527,/xITKwKxbmDnC01NQzwARuWnolhv.jpg,2021-01-01,0,0,Planned,,Next to Us,False,0.0,0,"Drama,","Hypnopolis,TARAMOUNT film,",,"sr,","RS,",0,,,16,5,"Stevan Filipović,"
मैदान,hi,False,0,,,668340,tt10869778,"A sports drama directed by Amit Ravindernath Sharma, stars Ajay Devgn essaying the role of Syed Abdul Rahim known as the architect of modern Indian football. National Award winner Keerthy Suresh will be making her Hindi film debut with Maidaan. The film is based on the golden era of Indian football, described from 1952 to 1962.",1.523,/8zkT9CHAr8hDD4kyWPvUYiDC8Fg.jpg,2021-10-15,0,0,Post Production,,Maidaan,False,0.0,0,"Drama,","Zee Studios,Bayview Projects,",,"hi,ml,ta,te,","IN,",0,,"sports,",4,24,"Amit Ravindernath,"
すばらしき世界,ja,False,0,/k29768dIYqNGBw5yYgR8dUVxP6L.jpg,https://wwws.warnerbros.co.jp/subarashikisekai/,728882,tt12801374,"Mikami, an ex-yakuza of middle age with most of his life in prison, gets released after serving 13 years of sentence for murder. Hoping to find his long lost mother, from whom he was separated as a child, he applies for a TV show and meets a young TV director Tsunoda. Meanwhile, he struggles to get a proper job and fit into society. His impulsive, adamant nature and ingrained beliefs cause friction in his relationship with Tsunoda and those who want to help him.",1.295,/2S2Teehq6yds1mqpSuwKHqAF3Ez.jpg,2021-02-11,0,126,Released,,Under the Open Sky,False,0.0,0,"Drama,",,,"ja,","JP,",0,,,7,7,"Miwa Nishikawa,"
Memoir,en,False,0,,,773090,,"The film deals with the faded memories of a man. Of the filmmaker's childhood memories, of space, time and a woman. Whom he loved dearly.",1.511,/eEtUsG0znT4vcEx8h4HtWsenSKl.jpg,2021-01-01,0,6,In Production,,Memoir,False,0.0,0,,,,,,0,,,0,1,"Debjit Bagchi,"
Спасите Колю!,ru,False,0,/Ar2q1tEuAbDaiwdttu7b4VYfrIx.jpg,,594899,,"For student Masha Matushkina, everything in life could be fine, if not for one big problem: her father who raised her alone is in command of the military registration and enlistment office. Because of this, not a single guy near Masha lingers for a long time - one after another they leave to undergo military service by conscription to the farthest corners of Russia. And although Masha sincerely loves her stubborn dad, the final clash of characters is inevitable. And so it turns out that this epic battle will happen on the day of the anniversary of the respected military commissar ...",1.485,/zXe4QuKSh83V86kpz9dLWv36Wnj.jpg,2021-02-23,0,110,Post Production,,Save Kolya!,False,0.0,0,"Comedy,","Motor! Film Studio,",,"ru,","RU,",0,,,22,11,"Dmitry Gubarev,"
Eiffel,fr,False,0,,,655082,tt10366514,The story line takes its cue from Eiffel's search for inspiration as he comes under pressure to design something spectacular for the1889 Paris World Fair.,1.474,,2021-02-17,0,0,In Production,,Eiffel,False,0.0,0,,"Pathé!,M6,VVZ Productions,",,"fr,",,0,,,11,4,"Martin Bourboulon,"
Les 2 Alfred,fr,False,0,/ccOYmMb9hCwaLvCMH5u8CXwbPYd.jpg,,665387,tt12078024,Explores the world of work but in a more light-hearted manner through the tale of an unemployed man left in sole charge of his children while his wife is away on a two-month work mission.,1.473,/1EQFcoEtRbSMpIGyRR9ufr9daLH.jpg,2021-01-13,0,90,Released,,French Tech,False,0.0,0,"Comedy,","Why Not Productions,ARTE France Cinéma,",,"en,fr,","FR,",0,,,6,1,"Bruno Podalydès,"
Post Mortem,hu,False,0,/w5IPGad9e1FSywjwNXyzjEyMjOS.jpg,,655363,tt9834506,A post mortem photographer and a little girl confront ghosts in a haunted village after the First World War.,1.468,/bVdece8u7Y8szSwre3op5036hOu.jpg,2021-01-01,0,0,Released,,Post Mortem,False,0.0,0,"Horror,Mystery,Thriller,",,,"hu,","HU,",0,,,22,9,"Péter Bergendy,"
O Anacleto Disse Que Não,pt,False,1200,,,715029,,"Laura is a pregnant woman who craves beans. After taking a bite of an apple, Laura realizes that she has lost both hands. The trauma haunts Laura during her surreal journey.",1.461,/70BIVadd8hhsTAArR4YQOCteHNv.jpg,2021-01-01,0,18,Post Production,Fear is sown,Anacleto Said No,False,0.0,0,"Drama,","Universidade Lusófona,",,"pt,",,0,,"surrealism,",2,24,"Hugo Bastias,"
Fredag,no,False,2000,,,765488,tt13173210,"Ellen, a young girl is on a bridge, on a random Friday night. Her motives, some what unclear. Here she meets Alex, a young and confident boy. A conversation occurs. And this conversation can save a life.",1.455,,2021-01-03,0,13,In Production,,Friday,False,0.0,0,"Drama,",,,"no,","NO,",0,,,3,14,"Marco Mathisen,"
太陽の子,ja,False,0,,,741587,,"Towards the end of WWII, the Navy gave the Kyoto University's physics lab the secret of a bomb that makes use of nuclear fission energy. While doing research to save Japan, the researchers there wonder if they should promote the development of weapons as scientists.",1.507,,2021-01-01,0,0,In Production,,Taiyou no Ko,False,0.0,0,,"NHK,ELEVEN ARTS Studios,",Taiyou no Ko,"ja,","JP,",0,,,8,0,"Marco Mathisen,"
Villa caprice,fr,False,0,/1Y1wW5U51tKbh4t9os7LuoG2fRP.jpg,,745589,tt10019108,,1.467,/ka3xS8EVSEYtESJnROIxHKgwa2M.jpg,2021-01-20,0,0,In Production,,Villa caprice,False,0.0,0,"Thriller,Drama,","JPG Films,Umedia,uFund,Bac Films,",,"fr,","BE,FR,",0,,,15,36,"Bernard Stora,"
Euphoria: F*ck Anyone Who's Not A Sea Blob,en,False,0,,,775708,tt13608984,"The second special episode, “F*ck Anyone Who’s Not A Sea Blob,” follows Jules over the Christmas holiday as she reflects on the year.",1.4,/sgC7sgpTEhufUzlAGI89tk016mN.jpg,2021-01-24,0,55,Post Production,Part 2: Jules,Euphoria: F*ck Anyone Who's Not A Sea Blob,False,0.0,0,"Drama,","HBO,A24,Little Lamb Productions,",,"en,",,0,,,1,6,"Sam Levinson,"
Taking a Shot at Love,en,False,0,,,775209,tt13606088,"Jenna, a former professional dancer, uses ballet to help a hockey player get back on the ice.",1.96,,2021-01-02,0,84,Post Production,,Taking a Shot at Love,False,0.0,0,,"Crown Media Productions,",,"en,","CA,US,",0,,,3,3,"Kevin Fair,"
Ships in the Night: A Martha's Vineyard Mystery,en,False,0,,https://www.hallmarkmoviesandmysteries.com/ships-in-the-night-a-marthas-vineyard-mystery,775162,tt13365786,"When an art gallery robbery leads to the death of the contemptible gallery manager, former Boston detective Jeff Jackson teams up with local doctor - and old flame - Dr. Zee Madeiras, to catch the killer.",1.96,,2021-01-17,0,84,In Production,,Ships in the Night: A Martha's Vineyard Mystery,False,0.0,0,"Mystery,Drama,TV Movie,",,A Martha's Vineyard Mystery Collection,"en,","CA,US,",0,,,5,2,"Mark Jean,"
Syke-elokuva: Hätätila,fi,False,0,,,774233,tt13346578,"Iiris tries to recover from her difficult separation with Artturi when she unexpectedly meets Anton. The relationship doesn't get a chance to progress far when Iiris' son Niilo suddenly becomes ill. Niilo would only need a small operation, but once the boy enters the operating room, the hospital is subjected to a cyber attack. The power is cut off, the ventilators stop  working and all access to patient data is blocked. Nurses have to prioritize whose life is the most valuable.",1.4,,2021-01-29,0,0,Post Production,,Syke-elokuva: Hätätila,False,0.0,0,"Drama,Thriller,","Yellow Film & TV,",,"fi,","FI,",0,,"based on tv series,",21,2,"Tony Laine,"
Соври мне правду,ru,False,0,,,773543,,"A couple in love spends time away from civilization. The sudden arrival of the younger sister first, and then the girl's ex-boyfriend, violate the country idyll. Each of the heroes has his own plan for this weekend, and together they become hostages of the situation and participants in cruel psychological games. Falling in love gives way to passion, and innocent flirting causes jealousy and can lead to mortal danger.",1.702,/nNJyvZcFahisBNWedYASMHuONtC.jpg,2021-01-21,0,0,In Production,,Lie to Me The Truth,False,0.0,0,"Drama,Thriller,",,,"ru,","RU,",0,,,6,15,"Olga Akatyeva,"
D'Artacán y los tres Mosqueperros,es,False,0,,,768726,tt13434124,,0.84,/q62DXgRBW3vgEnURv2YjdpESZmx.jpg,2021-02-12,0,0,In Production,,D'Artacán y los tres Mosqueperros,False,0.0,0,,,,,,0,,,0,0,"Olga Akatyeva,"
Love,ru,False,0,,,768702,,"Love Hotel. The best place to spend your holiday on February 14th. So this time the doors of the hotel are open for everyone who wants to make Valentine's Day special, wants to believe in love again, or at least not be alone on this day. Former classmates meet at a restaurant in honor of the 40th anniversary of graduation and old feelings flare up with renewed vigor. A jealous man tries to enter all the rooms on the floor to find his missing wife. A private detective and his attractive client arrange a spy show with wiretaps to bring out the scoundrel husband. An immigrant maid from Uzbekistan chooses between love for her young boy and money from his mother, given for her immediate flight home. And the life of a humble student who dreams of becoming a man in just one hour will never be the same after meeting the most talkative night butterfly in the city ...",0.84,,2021-02-11,0,0,In Production,,Love,False,0.0,0,"Comedy,Romance,","Sverdlovsk,",,"ru,","RU,",0,,,21,20,"Igor Tverdokhlebov,"
劇場版 シグナル 長期未解決事件捜査班,ja,False,0,/ilPfKsXn2mvBKsvzwVUUbViDdU2.jpg,https://www.toho.co.jp/movie/lineup/signal.html,768480,,"Story continues from the ""Signal"" drama series.  In 2021, a limousine taxi driver causes an accident on a highway and a high-level government official dies in the accident. Cold case investigation team, including Kento Saegusa (Kentaro Sakaguchi) and team leader Misaki Sakurai (Michiko Kichise), have doubts about the case.  Meanwhile, in 2009, administrative officers die consecutively in car accidents. The police announce these deaths as accidents. Takeshi Ooyama (Kazuki Kitamura) believes that these deaths were not the product of simple accidents. At 11:23 PM, a walkie-talkie turns on and makes a connection between the future and past. Kento Saegusa and Takeshi Ooyama face the threat of bioterrorism.",0.84,/crLhxl5jpJIsJKAqyplWlw9pe1e.jpg,2021-04-02,0,0,Post Production,,Signal The Movie,False,0.0,0,"Mystery,","Toho Company, Ltd.,",,"ja,","JP,",0,,,11,9,"Hajime Hashimoto,"
The Lost Girls,en,False,0,/hVom0Vdf7PqtAf0HSXgwlx6Fq1L.jpg,,762006,,"Like her grandmother and her mother Jane before her, Wendy must escape Pan's hold on her and the promise he wants her to keep. As her daughter Berry comes into Pan's orbit, Wendy must fight to save her relationship with her daughter while reconciling her legacy.",1.96,/pkzOhbHnVQ2bPyVx4gNu8SbtrVc.jpg,2021-12-25,0,100,Post Production,,The Lost Girls,False,0.0,0,"Drama,Fantasy,","Ingenious Media,Lipsync Productions,",,,,0,,,11,8,"Livia De Paolis,"
The Four Horsemen of the Apocalypse,en,False,1000,,,739887,,"After the Death of Christ, the Antichrist amasses a small cult of disiples to invoke the Devil and usher in the End of Days.",1.4,/tQW0ALPa92erI1RbxsbpaOlCcZl.jpg,2021-10-31,0,30,In Production,A Prophecy by Charles Purdy,The Four Horsemen of the Apocalypse,False,0.0,0,"Fantasy,Horror,",,,,"CA,",0,,"nightmare,satanism,revelation (book),paganism,fantasy sequence,biblical prophecy,occult horror,cannibalism,psychedelia,",1,5,"Charles Purdy,"
ブレイブ ‐群青戦記‐,ja,False,0,,https://www.toho.co.jp/movie/lineup/gunjo-senki.html,726657,tt11354144,"Students, including Aoi Nishino (Mackenyu Arata), take part in class and sports activity at a prestigious high school. Aoi Nishino is a member of the school's archery club. He practices archery studiously and doesn't socialize much with the other students. His childhood friend Haruka Seno (Hirona Yamazaki) is also a member of the archery club, but she worries about Aoi Nishino. One day, thunder strikes the school grounds. After that, the ordinary lives of the students changes drastically. Many samurai descend on the school grounds. It appears that the entire school has traveled back in time to the Sengoku period. Making things worse, they realize that they are in the time right before the Battle of Okehazama takes place. --asianwiki",1.4,,2021-03-12,0,0,Post Production,,Brave: Gunjyo Senki,False,0.0,0,,"Toho Company, Ltd.,",,"ja,","JP,",0,,,4,4,"Katsuyuki Motohiro,"
哀愁しんでれら,ja,False,0,/tNHIDX4RRHLGVV1oqjwZZ2hZZiW.jpg,https://aishu-cinderella.com/,724904,,"Koharu Fukuura (Tao Tsuchiya) works at city hall. She has ordinary days, where she isn't particularly happy or miserable. Overnight, her life completely changes. Her grandfather collapses, her father is arrested for driving while intoxicated, and her house burns down. She also witnesses her boyfriend having an affair with her colleague. She loses everything that night. Koharu Fukuura is now full of despair. At that time, she meets Doctor Daigo. He raises his 8-year-old daughter Hikari alone and he proposes to Koharu. He is like a prince to her. She accepts his proposal and they enjoy happy days together, but, one day, she commits a vicious crime.",1.4,/l8b6C0aEknp6QYl9SYQCruVvk6z.jpg,2021-02-05,0,0,Post Production,,Aishu Cinderella,False,0.0,0,,"The Klock Worx Co.,",,"ja,","JP,",0,,,10,3,"Ryohei Watanabe,"
Thar She Lies,en,False,3000,/u9BhDwWoCZeuSopvSJcxEyExNxq.jpg,,722359,,"A fisherman in late 1800’s coastal New Hampshire stumbles upon a strange and mysterious lobster caught in a trap, washed up from the ocean. As he prepares the crustacean for a tasty meal, other worldly events unfold. The film is set for a mid to late 2021 release.",1.4,/8CmLB8jzSOg9jOa4hEDvjs4S2NP.jpg,2021-08-01,1000,20,In Production,"A tidal wave of slithering, slimy horror devouring, destroying all in its path!",Thar She Lies,False,0.0,0,"Horror,Fantasy,Comedy,","McLean & Cipullo Productions,",,"en,","US,",0,,"sea,atlantic ocean,new hampshire,new england,meat cleaver,slug,lobster,atlantic,crustacean,",0,10,"Dominic Cipullo,"
Holud Bani,en,False,0,,,719541,tt6546670,Upcoming movie by  Mukul Roy Chowdhury,1.4,/6ZWlONBOSIO6wFyF5szDZSzOXKs.jpg,2021-01-15,0,0,In Production,,Holud Bani,False,0.0,0,"Drama,","Impress Telefilm,Telecine Media And Entertainment Private Limited,",,"bn,","IN,",0,,,3,5,"Taher Shipon,"
あのこは貴族,ja,False,0,/t2MLuAzApktoMy6CCOIXcUEqKeI.jpg,https://anokohakizoku-movie.com/,718498,tt12440140,"Hanako Haibara (Mugi Kadowaki) was born and raised in the city of Tokyo. After she gets dumped by her boyfriend, while in her late 20's, she goes on blind dates to find a man to marry.  Miki Tokioka (Kiko Mizuhara) was born in a province. She studied very hard and entered a prestigious university in Tokyo. She experienced difficult financial times, but she now works at an IT company.  Due to a man, Hanako Haibara and Miki Tokioka meet each other. --asianwiki",1.4,/8Yr1jf9TY3yKtJtVqMUInjXFo2h.jpg,2021-02-26,0,124,Post Production,,Tokyo Noble Girl,False,0.0,0,,"Tokyo Theatres,Bandai Namco Arts,",,"ja,","JP,",0,,,10,3,"Yukiko Sode,"
#BerhentiDiKamu,id,False,0,,,683861,,Based on a novel by Gia Pratama.,1.4,/l1RyYJPnGGWJaUjj9v8xHloD3Mg.jpg,2021-03-18,0,0,Post Production,,#BerhentiDiKamu,False,0.0,0,"Drama,","Mizan Productions,",,"id,","ID,",0,,,0,1,"Indra Gunawan,"
Nussa,id,False,0,,,681783,tt11710090,Nussa's life changed when he met a new friend who was much more liked by his friends than himself.,1.4,/94Hgof6lzqZL2i30SnYgRl0Q5Pn.jpg,2021-05-26,0,0,Post Production,,Nussa,False,0.0,0,"Animation,Family,","The Little Giantz,Visinema Pictures,",,"id,","ID,",0,,,2,7,"Bony Wirasmono,"
Backstage,id,False,0,,,681782,tt11912692,Plot unknown.,1.4,/lck86UMIvIunTassoVGLVTfDsOI.jpg,2021-02-18,0,0,Post Production,,Backstage,False,0.0,0,"Drama,","Ideosource Entertainment,Paragon Pictures,Astro Shaw,Endeavor Content,NFC Indonesia,",,"id,","ID,",0,,,8,4,"Guntur Soeharjanto,"
Terima Kasih Emak Terima Kasih Abah,id,False,0,,,681774,tt11906860,"The story begins when Abah has lost his home and property. That is a consequence of paying too much brother-in-law's debt. Then Abah and his family moved to a house in a remote village in West Java. The house is his childhood home, a legacy from his father. Initially, they planned to stay temporarily during the trial of his brother's debt case. Unfortunately, they lost in court. The court's decision left Abah's family threatened to live forever in the small house in a state of poverty. Not only Abah, Euis, Abah's first child also helped raise money for the family. While Cemara or Ara, who is still small, seems to remain eager to live life. They work hand in hand to rise from the deterioration of economic conditions. The Cemara family is an adaptation of a television series with the same title by Arswendo Atmowiloto.",1.4,/kEbWX2Iu5bwR4S9oX5LQv1bCaPw.jpg,2021-04-15,0,0,Post Production,The Most Real Dream is Happy Family,Terima Kasih Emak Terima Kasih Abah,False,0.0,0,"Drama,Family,","Alimi Pictures,Rajawali Indonesia,",,"id,","ID,",0,,,21,19,"Dedi Setiadi,"
경관의 피,ko,False,0,,,610321,,Two cops with different methods forming a team to investigate a case that turns the police force upside down.,1.4,/p16DCZ6hrWNPXyaRuRpDR1S505z.jpg,2021-12-31,0,0,In Production,,The Policeman's Lineage,False,0.0,0,"Mystery,","Leeyang Film,Acemaker Movieworks,",,"ko,","KR,",0,,,4,2,"Lee Kyu-man,"
바이러스,ko,False,0,,,607845,,,1.4,/lo8G4XgCjofsTxjXIDgFRSYumyS.jpg,2021-12-31,0,0,Post Production,,Virus,False,0.0,0,,"The LAMP,Acemaker Movieworks,",,"ko,","KR,",0,,,2,4,"Kang Yi-kwan,"
Северный ветер,ru,False,0,/4JOU8zIx0nhaL5PRBw4VYNvlALf.jpg,,579879,tt12552912,"The Northern Clan of manufacturers in the era of the great matriarchy celebrates the New Year night for several decades — from the last century to the present day. The beloved fiancee of the clan’s main heir dies and chaos comes to the territory of Northern Fields. The fields rot, because the deceased young woman turned out to be an indispensable element that dissapeared so unjustly and early. However, the Northern Clan has an extra hour, the Thirteenth, when they are stronger than death.",1.4,/hUvaOhEVIg6eO88hdVj4sw1YNK7.jpg,2021-02-11,0,122,Post Production,,The North Wind,False,0.0,0,"Drama,","Zapredelie,",,"ru,","RU,",0,,,18,13,"Renata Litvinova,"
Бука,ru,False,0,,https://www.luminescencefilm.com/My_Sweet_Monster.html,576925,tt9572006,"Tired of living by her father’s dos and don’ts, rebellious Princess Barbara runs away from the royal palace. She falls into the hands of the monstrous forest bandit Bogey and turns his life upside down. Barbara attempts to dictate her own rules in Bogey’s native forest. Being a creature of the wild, Bogey hates her for that but, as we all know, the line between hatred and love can be very thin...",1.4,/mrcwgVQ20zlPWxbfeMoSm5iZO29.jpg,2021-09-01,0,90,In Production,Cutie and the beast,My Sweet Monster,False,0.0,0,"Animation,Adventure,","CTB Film Company,Skazka Animation Studio,Luminescence,",,"en,ru,","HU,RU,",0,,"anime,",0,4,"Georgy Gitis,"
Звёздный разум,ru,False,0,,,575322,tt5656994,Astrophysicists pick up a mysterious signal coming from outer space. An expedition sets out to visit this planet to find and inspect the source of the signal.,1.4,/4UtON4xy7eW5wMm7jHirBmSGbVD.jpg,2021-09-23,0,100,Post Production,,Project Gemini,False,0.0,0,"Science Fiction,","Kinodanz,",,"ru,","RU,",0,,,22,13,"Vyacheslav Lisnevsky,"
Si Buta dari Gua Hantu,id,False,0,,,572480,,,1.4,/yp5JypkXR87INRO6Aq4QT1SYhPY.jpg,2021-11-25,0,0,In Production,,Si Buta dari Gua Hantu,False,0.0,0,"Action,Adventure,","Bumilangit Studios,",,"id,","ID,",0,,"bumi langit,jagat sinema bumilangit,",1,2,"Timo Tjahjanto,"
Lo sguardo della musica,it,False,0,/fSORT0dqQpCFulcMry56GKM7gcf.jpg,,396194,tt3031654,A documentary on the legendary film composer Ennio Morricone.,1.4,/zrVUKSGvfNA3Rz1ZgudeUNwWfNX.jpg,2021-05-21,0,90,Post Production,,Ennio: The Maestro,False,0.0,0,"Documentary,","Potemkino,Piano B,GAGA,",,"en,it,","IT,",0,,,6,11,"Giuseppe Tornatore,"
The Little Einsteins Reboot Movie,en,False,500,/qKAzdadLqftHJQUzPXOHZ0IKXdD.jpg,,707123,,"When June is forced to move away from home, the Einstein gang partner up to find their friend and help her come back home.",1.399,/kHbVmAFM3uPCqtpQlnIIaZYKBH.jpg,2021-11-05,0,45,Planned,Mission JUNE,The Little Einsteins Reboot Movie,False,0.0,0,,"BEB Studios,",,,"US,",0,,,3,2,"Giuseppe Tornatore,"
탈출: 모가디슈,ko,False,0,,,607844,,,1.399,,2021-12-31,0,0,In Production,,Escape: Mogadishu,False,0.0,0,,"Filmmaker R&K,Dexter Studios,Lotte Entertainment,",,"ko,","KR,",0,,"somalia,mogadishu,",4,3,"Ryoo Seung-wan,"
Белый снег,ru,False,0,,,650076,,"The film tells about real events that took place in 1997 at the World Ski Championships in Norway, when for the first time in the history of cross-country skiing, Russian skier Elena Vyalbe won five gold medals out of five possible.",1.383,/vDcAdadkXOtcCxWZPkPz6SAs6dx.jpg,2021-02-25,0,0,Released,,White Snow,False,0.0,0,"Drama,","EGO Production,",,"ru,","RU,",0,,,14,13,"Nikolay Khomeriki,"
The Justice of Bunny King,en,False,0,,,757635,,"Bunny King is a mother of two, a rough cut diamond with a sketchy past. While battling the system to reunite with her children, a confrontation leads her to take her niece Tonyah under her wing. With the world against her and Tonyah, Bunny’s battle has just begun.",1.236,,2021-01-07,0,101,In Production,,The Justice of Bunny King,False,0.0,0,,,,,,0,,,2,9,"Gaysorn Thavat,"
킹메이커: 선거판의 여우,ko,False,0,/nqvVytotgHFU6emz0cWV1mQIMF1.jpg,,573787,,A politician dreams of changing the world with an excellent campaign strategist behind.,1.379,/6WOnFVlmWsXH5lLIrmEdRisOthj.jpg,2021-12-31,0,0,In Production,,Kingmaker,False,0.0,0,"Drama,","Megabox Plus M,씨앗필름,",,"ko,","KR,",0,,"election campaign,election,korea president,kim dae-jung,",10,5,"Byun Sung-hyun,"
Приворот. Чёрное венчание,ru,False,0,,,633802,,"Dark Spell is a story about a girl named Zhenya who suffers from being in love with her husband that has left her, so she decides to bring him back. The desperate heroine casts a spell called “”Black Wedding””, which is a magical ritual known for its great power and irreversibility. After the ritual, her beloved husband comes back, although his love becomes more like an obsession: he is even ready to kill Zhenya, so as not to give her to anyone. When the maddened husband dies, the spell does not stop: because even death will not part those who were betrothed by the demon of black wedding.",1.365,/kCSQQrsPfCiPeNoAFu59su9bb8h.jpg,2021-02-18,0,90,Post Production,,Dark Spell,False,0.0,0,"Romance,Horror,Thriller,","QS Films,KIT Film Studio,Central Partnership,Iney Productions,Artkinoclub,",,"ru,","RU,",0,,,7,11,"Svyatoslav Podgaevsky,"
Любовь и монстры,ru,False,0,,,656103,,"The warm sea, the hot sun, the burning beauty in police uniform and a bottle of wine are all that Yura Skvortsov needs when he arrives at the resort to heal his wounds. Of course, in any resort there is a dead season. But only here, in Bulgaria, it comes literally. First, the English dog disappears, then the lion, and then even a few tourists disappear altogether ... Yura will have to defend her right to life and love in a fierce battle with unknown monsters that threaten all life. Fortunately, invincible monsters show one weakness: alcohol is poison for them!",1.356,,2021-04-22,0,0,In Production,,Love and Monsters,False,0.0,0,"Comedy,","Dixy-TV,",,"ru,","RU,",0,,,14,6,"Ekaterina Krasner,"
Ashiap Man,id,False,0,,,682367,tt11900398,Plot unknown.,1.355,/cZ6qOvx3xvbyQtCqIVFi4F9fWp2.jpg,2021-05-15,0,0,Post Production,Everyone Can Be a Hero,Ashiap Man,False,0.0,0,"Action,Comedy,","Starvision Plus,",,"id,","ID,",1,"""Why!?"" - Socrates,",,27,22,"Atta Halilintar,"
Sihja - kapinaa ilmassa,fi,False,3310000,/e68IxEm297q79lsapVhWTmA4wke.jpg,,477459,,"Sihja is a young, charming and a little outrageous fairy who leaves her home in the forest. On arrival in the city, she meets a sensitive new friend, a lonely human boy Alfred. Sihja loves the newly found organized urban shapes and orderly habits that the city people have. One day dead birds appear on the city streets. Alfred and Sihja must find out what is threatening the nature.",1.353,,2021-01-15,0,90,In Production,All fairies are not like Tinkerbell.,Sihja - kapinaa ilmassa,False,0.0,0,"Family,Fantasy,","Tuffi Films,Windmill Film,Den Siste Skilling,",,"fi,","FI,NL,NO,",0,,,6,13,"Marja Pyykkö,"
BigBug,fr,False,0,,,665828,tt11541872,A group of bickering suburbanites find themselves stuck together when an android uprising causes their well intentioned household robots to lock them in for their own safety.,1.341,,2021-03-31,0,0,In Production,,BigBug,False,0.0,0,"Comedy,Science Fiction,",,,"fr,",,0,,,8,8,"Jean-Pierre Jeunet,"
Médecin de nuit,fr,False,0,/ok89LpYshIMUBRAAtKBZHdYAdbp.jpg,,712124,tt11967116,"Mikael is doctor on night call. It’s a vocation. Between two patient-visits in slum areas, he cares for those whom no one else wants to see: the drug addicts, the homeless… He rubs shoulders with destitution. His life is in shambles. Especially when it comes to his pharmacist cousin who makes him write false prescriptions for Subutex. Overnight, he decides to get out of drug trafficking and rebuild his life. But there will be a heavy price to pay.",1.334,/2wR08ppJiiAPxZnNRWXv1HFnki6.jpg,2021-01-20,0,82,In Production,,The Night Doctor,False,0.0,0,"Drama,","Partizan Films,Domino Films,",,"fr,","FR,",0,,,7,7,"Elie Wajeman,"
Digger,el,False,0,/u8MFNGF0xjNQioIaIX0uIDrxgB7.jpg,https://www.the-match-factory.com/catalogue/films/digger.html,656272,tt9389916,"When Jonny visits his father Nikitas in his cabin in the woods after 20 years, the hermit ignores him. But to prevent the muddy ground from being pulled out from under their feet for reasons of profit, father and son must dig deep into it...",1.327,/79g6VQTZnceb52HvUWOXKeXQyB4.jpg,2021-02-03,0,101,Released,,Digger,False,0.0,0,"Drama,","Haos Film,Le Bureau,Blonde,FassB Filmproduktion,",,"el,","FR,GR,",0,,,10,19,"Georgis Grigorakis,"
