original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
書くが、まま,ja,False,0,,http://kakugamama.mystrikingly.com/,681211,tt10240752,"Hinano is a bullied and lonely school girl who has no other means to express her feelings but write them down. When one day she hurries in the school nurse’s room to escape, she meets a teacher who is about to change her life. Winner of Moosic Lab 2018’s Best Actress and Audience awards.",0.6,/cFKnz4DyZ393BmxtMNSkML6Jj0n.jpg,2018-12-21,0,77.0,Released,,Wander Life,False,0.0,0,"Drama,",,,"ja,","JP,",0,,,3,3,"Naho Kamimura,"
Paris by Night 127 - 35 Years,en,False,0,,,679971,,Paris by Night 127 - 35 Years,0.6,/6DLgALEgC24aXh7FFObqRJfZxrP.jpg,2018-12-14,0,0.0,Released,35-Year Journey (Part 2),Paris by Night 127 - 35 Years,False,0.0,0,,,,,,0,,,0,0,"Naho Kamimura,"
Symbol of Faith,en,False,0,,,679158,,"13-year-old Batyr wants to spend more time with his grandmother, but she's dead. He encounters pressure about the wrong act when the cattleman comes to them with milk.",0.614,/7kanwfuZSY8R1qg1MgpkyWiprqX.jpg,2018-12-12,0,0.0,Released,,Symbol of Faith,False,0.0,0,,,,,"KZ,",0,,,0,1,"Daiana Ibrayeva,"
Derby Days Superclásico: Boca Juniors v River Plate,en,False,0,/bA1NL9PrWL6McaURQO3zwCtPQ1X.jpg,https://www.copa90.com/en/shows/documentaries/derbydays/derby-days-superclasico,678961,,Quite simply the biggest derby in history. The match of the century. The derby to end all derbies. Boca Juniors vs River Plate in the Copa Libertadores final is like el clasico in the Champions League final with a bomb under it. Eli Mengem travelled to Buenos Aires knowing all this… but still couldn’t have predicted just how crazy this game was going to be.,0.6,/xFim6wMQeHwcQ39rKRlDda4mWnV.jpg,2018-12-15,0,55.0,Released,The Biggest Game of All Time,Derby Days Superclásico: Boca Juniors v River Plate,False,0.0,0,"Documentary,","Copa90,",,,,0,,,3,3,"Eli Mengem,"
Hail Maria!,en,False,0,/EPpZLZWTB286lGWLqggkBlCGeS.jpg,https://vimeo.com/305138816,678934,tt9425960,"Hail Maria! tells the story of a mysterious cam girl and sex worker who recounts the true story of Harriet Westbrook, the lesser known first wife of renowned romanticist poet: Percy Bysshe Shelley.",0.6,/vQ0SxX0TwVfcajB4bE6HrERkpQd.jpg,2018-12-07,0,8.0,Released,,Hail Maria!,False,8.5,1,"Mystery,",,,"en,","GB,",0,,,1,5,"Mikel Iriarte,"
Reversion,de,False,0,,http://www.filmakademie.de,678819,tt11880860,"Emily and Paul do not love each other anymore. Their marriage breaks apart. As a last time rescue both reset their feelings for each other by a new technology, hoping that it will bring them together again...",0.6,/fHWc0s5eHWNAC2rmm3YDsHmce5v.jpg,2018-12-06,0,27.0,Released,,Reversion,False,0.0,0,"Drama,Science Fiction,","Filmakademie Baden-Württemberg,",,"de,","DE,",0,,,3,9,"Lenny Heller,"
Birth of a Pride,en,False,0,,,677072,tt10298872,,0.6,/7RcYTR66UC9HvFw9Wf0gDulzHwA.jpg,2018-12-02,0,0.0,Released,,Birth of a Pride,False,0.0,0,"Documentary,","Wildlife Films,",,"en,","ZA,BW,",0,,"lion,botswana,poacher,",0,6,"Dereck Joubert,"
Who Am I?,en,False,940000,/we8kBmdVC7jI2RdaUs40LivNw8J.jpg,http://www.strongfoundationfilms.com/,677038,tt9261416,"A young Pastor leads a church in an active city where he reaches out to the poor and destitute in any way he can. Based On A True Story.  Pastor Joe, is a young family man who leads a church in an active city where he reaches out to the poor and destitute in any way he can. One day, a woman named Tasha comes to his church seeking for help. Pastor Joe sits down with her and she shares an intense life story. She shares how she was born, how she was set free from a world of drugs, racism, theft, and human trafficking. Her story becomes increasingly complex as people from her past come in contact with Pastor Joe with their own life struggles of suicide, teen pregnancy, and abortion. As their stories tie together it brings hope, redemption, and salvation to the forefront and gives us a picture of what it means to experience the transformation of God, going from darkness to light, and to continue on the narrow path each and every day.",0.6,/lQClPQeWgpBibEtXjP9K1PhjZKd.jpg,2018-12-06,0,88.0,Released,,Who Am I?,False,0.0,0,"Drama,","Strong Foundation Films,",,,"US,",0,,,7,2,"Josiah David Warren,"
Tinchlik ortida,uz,False,0,,,676816,tt9490150,"The story of the desire, love and harmony of a young man dreaming of becoming a pilot",0.6,/atrYOsGcq0oYqqcWwIF3iwr98Yt.jpg,2018-12-24,0,0.0,Released,,Behind the Peace,False,0.0,0,"War,",,,"uz,","UZ,",0,,,5,1,"Akbar Bekturdiyev,"
Terlambat,en,False,0,/qwAD2oRB8K6YDxegr9JQKCDHJ5a.jpg,,676570,,"Damira and her mom didn't had any good relationship. Once there were had an angry argument. Then after, her mom tries to fix their relationship. Their relationship gets better. However, her father were sad about this.",0.6,/lb3G4rrRoAACsjDezJFXKUvwcx6.jpg,2018-12-15,0,11.0,Released,,Terlambat,False,0.0,0,,"Haloo Production,",,,"ID,",0,,,3,6,"Glenn Vandyka,"
Die Anden - Das Erbe der Indianerinnen,de,False,0,,,675971,,,0.6,/iu9PIAakK1gdjE5HqKWG8XAiQdR.jpg,2018-12-08,0,0.0,Released,,Die Anden - Das Erbe der Indianerinnen,False,0.0,0,"Documentary,","HR,",,"es,","DE,",0,,"andes mountains,",0,1,"Ulrike Bremer,"
The Hike,en,False,0,,https://www.youtube.com/watch?v=Kt12cyUp7gs,675881,tt11816772,Four friends reunite and go on a hike.,0.6,/4eJRICVE5jPaV1kF3Y7m4G2SM38.jpg,2018-12-19,0,8.0,Released,They must want it that way.,The Hike,False,5.0,1,"Comedy,","Variety SHAC,",,"en,",,0,,"reunion,hikers,",4,8,"Edmond Hawkins,"
복숭아,ko,False,0,,,672560,,"A woman must move her grandma's tomb, and none of the family wants to assist. She sets off on a lone journey to her grandma's grave site.",0.6,/stoRw8SO9MY3QEu7biemp8ljsNM.jpg,2018-12-05,0,27.0,Released,,Peach,False,0.0,0,"Drama,","AsianCrush,Central Park Films,",,"ko,","KR,",0,,"short,",2,8,"Sim Su-gyeong,"
Puteri,ms,False,0,,,672451,,"Puteri, a 9-year-old who grew up in a modest life. Her mother, Suraya only do sewing for a living, so she never asks for anything because she was aware of their hardship. Her classmate, Sarah often showcase collections of story books such as Cinderella, Snow White, Frozen & Beauty and The Beast. From then on, Puteri kept wanting to have a beautiful dress as she saw it in the books. She expressed her wish to have such a dress. As a result of the fabric collection, Suraya has produced a pair of dresses for the Puteri. Although it's not from an expensive materials, Puteri liked the dress her mother had made. Puetri tells Sarah that she already has a pretty dress. But Sarah didn't believe it.",0.6,,2018-12-09,0,0.0,Released,,Puteri,False,0.0,0,"Drama,Fantasy,","Ansar Creative Media Sdn Bhd,",,"ms,","MY,",0,,,4,1,"Wan Hasliza Wan Zainuddin,"
Les morts-vivants de Pompéi,fr,False,0,,,672162,tt11401276,,0.6,,2018-12-07,0,0.0,Released,,Les morts-vivants de Pompéi,False,0.0,0,"Documentary,",,,"fr,",,0,,,0,0,"Wan Hasliza Wan Zainuddin,"
Zombiosis,es,False,0,,,670633,tt9777934,"A woman does whatever she can to keep her boyfriend under control, but zombies are notoriously difficult to tame.",0.6,,2018-12-01,0,9.0,Released,,Zombiosis,False,0.0,0,"Horror,Romance,",,,"xx,","ES,",0,,,0,2,"Toni Pinel,"
Zong heng qian li zhi tie feng huang,en,False,0,,,670472,tt11137830,Sheriff Zhan Yu encountered a man who died suddenly before traveling with her colleagues in the crew. The man stole something on police officer Cai Yin before dying. Zhan Yu and others continued to board the car after handing over with colleagues. What they didn't expect was that the ensuing series of abnormal conditions endangered the safety of the entire train.,0.6,/7OHmUQjEj54KWaopD35iIr2SNu.jpg,2018-12-24,0,93.0,Released,,Zong heng qian li zhi tie feng huang,False,0.0,0,"Drama,",,,,,0,,,4,1,"Weiguo Zhang,"
No Good Deed,en,False,0,,,669797,tt9413010,"A father and son must reconcile a fractured relationship during a time of ever-present danger, imposed by an unpredictable and unstable outlaw.",0.6,/eIDlCMHwd4NfEHrbkglyHe7MoDe.jpg,2018-12-20,0,23.0,Released,Life isn't as simple as black and white.,No Good Deed,False,0.0,0,"Western,Drama,",,,,,0,,,5,13,"Grant Lafferty,"
Hello Au Revoir,en,False,0,,,668554,tt5419450,1500 Actors from all around the World help create a very unique and groundbreaking Feature Film.,0.6,/zrw999729l8CxDsSJy5dTsWAes2.jpg,2018-12-11,0,0.0,Released,,Hello Au Revoir,False,0.0,0,"Drama,",,,,,0,,,41,2,"Jason Croot,"
A Silent Night,en,False,0,/8vI1IEKC6yQO4dfOm48XO1k2jWo.jpg,,667407,,"Holidays are a joyous time for some.  Through it all, may peace and love find all.",1.114,/t1b5G7SZ5HNmTMkfMcQIqTW3V3j.jpg,2018-12-08,0,5.0,Released,,A Silent Night,False,0.0,0,"Drama,",,,,,0,,,0,1,"Rocky Marquette,"
决味厨神,zh,False,0,,,667350,,,0.6,/3hsUdtd0laGrXlxSwbh3jbeI6du.jpg,2018-12-25,0,0.0,Released,,决味厨神,False,2.0,1,"Comedy,",,,,,0,,,3,2,"田宇,"
mask dog,en,False,0,,,667347,tt13340458,A dog wearing the mask of a human face is arrested and sentenced to death.,0.614,/6CPpeaercnX5zlohzSPJWJWKPwC.jpg,2018-12-28,0,1.0,Released,,mask dog,False,0.0,0,"Animation,",,,"en,","US,",0,,,1,3,"Victoria Vincent,"
God Calling,en,False,0,/4u5m40G7Y7ySOjlpro366oTenJh.jpg,,665865,,"When Sade, the central character suffers a personal tragedy, she is taken on a journey of self-discovery and faith which transforms the lives all those around her. God Calling shines a spotlight on modern day spirituality by imaginatively exploring what it might look like for Abraham or Prophet Elijah to be Nigerian in 2018, and have to contend with disbelief as well as modern-day realities such as smartphones, and social media.",0.6,/1mdlXz7DnEYRZUFC4n22HxYCckV.jpg,2018-12-21,0,120.0,Released,,God Calling,False,8.0,1,"Drama,",,,,,0,,,11,0,"Victoria Vincent,"
迷局伏香,cn,False,0,,,665528,,"Former Macao police captain Liang Jinghui has left the force due to concerns over his mental health. He now works security at a hotel, but spends his spare time trying to put together evidence to solve a three year-old case that left one of his colleagues dead and a criminal mastermind free. When he stumbles across a cyber finance company trying to create a new financial platform in Macao, he smells a rat. He resigns from his security job and gets hired by the heads of the “Sim coin” company – Simon and his alluring partner Guo Wanjun. The keen-nosed Hui sniffs out a conspiracy that could also lead him to close the case that haunts him.",0.6,/glL8hobKEKQGYoZtaFV7dJCR5rS.jpg,2018-12-09,0,92.0,Released,,Nobody Nose,False,0.0,0,"Crime,Drama,Mystery,",,,"cn,zh,","CN,MO,",0,,"criminal,",3,2,"Kong Ruiliang,"
The Path to RailBlazer,en,False,500,,https://www.youtube.com/watch?v=GlZYh5cnnOs,665254,tt9419900,The Path to RailBlazer tells the story of bringing the first single-rail roller coaster to the West Coast from the team who were directly responsible for its construction. Produced by the American Coaster Enthusiasts in conjunction with Inside CGA and Totally Twisted Media.,0.6,/gQ6gmSGfalIzTH29aVro86DUTnC.jpg,2018-12-09,0,24.0,Released,"From concept to reality, the inside story behind the single rail coaster - The Path to RailBlazer.",The Path to RailBlazer,False,0.0,0,"Documentary,","Totally Twisted Media,American Coaster Enthusiasts, Inc.,",,"en,","US,",0,,,0,6,"Nicholas Laschkewitsch,"
Motel Acqua,es,False,30000,/lG093ffOU7VikDfeG81b1ZaEhvp.jpg,,664869,tt9317286,"Perico has seen an adjustment of accounts between Narcos. The result; five million dollars. He decides to steal them. From that moment, his life will change forever but the price to pay will be very high. A thriller and action movie where money is the true god.",1.4,/c6f6XxdjzenSJfT2X9SNn5sfowb.jpg,2018-12-15,0,100.0,Released,A thriller and action movie where money is the true god.,Motel Acqua,False,6.0,2,"Thriller,Crime,","DMM Films,",,"es,","MX,",0,,"mexico,drug crime,drug cartel,organized crime,narco,",5,8,"Conrado Martinez,"
Dossiê: Quem é Samora Machel de Oliveira?,pt,False,0,,,664426,,Samora is a mysterius account that post random questions in several types of Facebook groups. What would be behind all this?,0.6,/n1XfKem9ebUgy0YvVKUobv9csWz.jpg,2018-12-19,0,4.0,Released,Gay and Fat,Dossiê: Quem é Samora Machel de Oliveira?,False,0.0,0,"Mystery,Documentary,Science Fiction,",,,"pt,","BR,",0,,,0,1,"Black Mamba,"
The Bolt Connection,en,False,0,,,664164,,"After a heist that goes wrong, a frail robot who was the driver of a robot mafia ends up being in possession of some loot he shouldn’t have, a human heart. Tempted by the opportunity of being like his bosses, he grafts the heart to himself and discovers the feeling of being alive. But those brief instants of life have a price.",0.6,/9MGP2nn5SszTegAE5SIHTQRYhfq.jpg,2018-12-31,0,7.0,Released,,The Bolt Connection,False,6.0,1,"Animation,","Supinfocom Valenciennes,Rubika,",,,"FR,",0,,,0,6,"Shih-Hui Pan,"
Nuhr 2018 - Der Jahresrückblick,de,False,0,,,663859,tt9387320,,0.6,,2018-12-20,0,0.0,Released,,Nuhr 2018 - Der Jahresrückblick,False,8.0,1,"Comedy,",,Nuhr - Der Jahresrückblick,"de,",,0,,"stand-up comedy,year in review,",1,0,"Shih-Hui Pan,"
비잉미,ko,False,0,,,663118,,"High school students, Jae Nam and Seo Hyun, are happy just to be together. However, after Min Hee's live internet broadcast, Seo Hyun is looking for Jae Nam, who is nowhere to be found.",0.6,/cb8t2k2KwWkggsgno9h8RN90wHr.jpg,2018-12-10,0,27.0,Released,,Being Me,False,0.0,0,,,,,,0,,,0,1,"Kim Dong Hyun,"
Charlie,en,False,1500,,https://vimeo.com/307909418,663032,tt9452530,"A dementia-stricken war veteran mistakes his put-upon son for a lover from his past, forcing both men to confront their complicated relationship.",0.6,,2018-12-20,0,10.0,Released,,Charlie,False,0.0,0,"Drama,",,,,"US,",0,,,3,2,"Omid Iranikhah,"
靈佔,zh,False,0,,,662293,tt10919068,,0.6,/hUHfPX64tZOF4GZ5OBRdIZtkmWE.jpg,2018-12-02,0,0.0,Released,,靈佔,False,0.0,0,"Mystery,Crime,",,,,,0,,,0,0,"Omid Iranikhah,"
ウィドウ,ja,False,0,/v6di1JCYCbGI2d40kLOgWoWLoeP.jpg,,662068,tt7504250,"Through her stream-of-conscious testimony, 40-something widow, Tomoko Tanai, recounts her experience of dating a man 15 years her junior, Satoshi, a handsome prince-charming who may not be what he seems.",0.6,/d53rt2125qPcJcvvZPpyjFFaUYW.jpg,2018-12-05,0,16.0,Released,,The Widow,False,0.0,0,"Drama,Mystery,",,,"ja,","JP,",0,,"short,",5,2,"Kenjo McCurtain,"
번개맨의 비밀,ko,False,0,,,661661,,Lightning Man and his friends set out on the search of seven lightnings to protect Joy Land! Out come the secrets of Bungaeman from when he was a timid fire fighter who became a super hero!,0.6,/rInFjhXYoggHNUgfv0ggZ60iqy0.jpg,2018-12-06,0,69.0,Released,,Bungaeman's Secret,False,0.0,0,"Music,Family,",,,"ko,","KR,",0,,,6,1,"Kang Yoo-Sun,"
ICW Fear and Loathing XI,en,False,0,,,661126,,"Fear and Loathing XI was a live event by Insane Championship Wrestling that took place on December 2, 2018 at The SSE Hydro in Glasgow, Scotland.",0.6,/1cPRA1bF1ocqUSnmLjH5KUeHjsB.jpg,2018-12-02,0,0.0,Released,,ICW Fear and Loathing XI,False,0.0,0,,,,,,0,,,25,0,"Kang Yoo-Sun,"
Same Nightmare,en,False,0,/istvycOjIvNrm1Cy7hHSNzvOxmk.jpg,https://www.change.org/p/spencer-mackay-want-to-see-same-nightmare-become-a-tv-show-that-shows-disabilities-in-an-empowering-way?recruiter=541525304&utm_source=share_petition&utm_medium=copylink&utm_campaign=share_petition,660816,,A young disabled teenager entering high school finds himself working towards gaining a better life for himself while also altering the perceptions of the people around him regarding their views of people with disabilities.,0.6,/m2S9rTSpkZ6HQVicWlxAoj8Kon5.jpg,2018-12-10,0,8.0,Released,,Same Nightmare,False,0.0,0,"Drama,",,,,,0,,,0,1,"Spencer MacKay,"
Billy: A Holiday,en,False,0,,,660227,tt10388948,A childish gift causes tension between two siblings.,0.6,,2018-12-24,0,2.0,Released,,Billy: A Holiday,False,0.0,0,"Comedy,",,,,,0,,,2,4,"Michael Merrell,"
Moddis forbudte sanger,no,False,0,/oSJPlUIlh9WFF8VOWDgEYSccILV.jpg,https://tv.nrk.no/program/koid75002018,659734,tt11460780,Norwegian musician Moddi cancels a concert in Israel due to enormous criticism. But singer Birgitte Grimstad inspires him to investigate the music's political potential and finding illegal songs.,0.6,/xn4O0EEIYhrjtZGFB5mBou4VJ3y.jpg,2018-12-17,0,58.0,Released,,Moddis forbudte sanger,False,0.0,0,"Documentary,Music,","Fenomen tv film og scene AS,",,"en,no,es,","NO,",0,,,1,15,"Sigbjørn Holte,"
"Télétransmissions, des variétés aux divertissements",fr,False,0,,,659684,,,0.6,/ey0IeHfjHeAPGlImJdC1zNlIDH.jpg,2018-12-23,0,0.0,Released,,"Télétransmissions, des variétés aux divertissements",False,0.0,0,"Documentary,","P6 Productions,",,,"FR,",0,,,0,1,"Jacques Pessis,"
Kim Bush's Abduction,en,False,0,,,658068,tt10184210,Several hours of unanswered texts and phone calls have everyone at a Christmas party wondering: where is Kim Bush? The answer is eventually revealed in this Southern Gothic holiday thriller with an all-female ensemble cast.,0.6,,2018-12-11,0,9.0,Released,,Kim Bush's Abduction,False,0.0,0,"Thriller,","Doormat Productions,",,,"US,",0,,,9,10,"Jake Goicoechea,"
Headlights: A Ride BMX Film,en,False,50000,,,657442,tt9609266,"The latest film from Ride BMX and Mike Mastroni. Headlights is a full-feature, pure riding film that celebrates BMX at its most core. The brainchild of revered filmmaker Mike Mastroni, Headlights got its namesake from the hundreds of hours spent behind the wheel of his converted Sprinter van as he traveled the country to put together 50 plus minutes of cutting-edge street riding.",0.6,,2018-12-18,0,50.0,Released,,Headlights: A Ride BMX Film,False,0.0,0,"Documentary,",,,,,0,,,3,1,"Mike Mastroni,"
Checking Out,en,False,0,,,657395,,A girl checks into a motel.,0.6,/ieInTJNrwI8fWnOYuwIsljo4YE8.jpg,2018-12-13,0,1.0,Released,,Checking Out,False,0.0,0,,,,,,0,,,2,3,"Eva Bush,"
(ADJ.),th,False,0,,,656887,,"Five interviews of five real people who walk on their own path. Produced as part of The Long Project, sponsored by Vespa.",0.6,/zcFTbCLo1GTjgJUMBAALHo9t7hy.jpg,2018-12-15,0,4.0,Released,,(ADJ.),False,0.0,0,,,,"th,","TH,",0,,,0,1,"Nawapol Thamrongrattanarit,"
A Presepada,pt,False,0,/1knklWBuGJhNZ1o5vcQmytYUQYW.jpg,,656399,tt9487282,,0.6,/5mfz3ThkyLvGeUemvjnuLFRTFn3.jpg,2018-12-15,0,40.0,Released,,A Presepada,False,0.0,0,"Comedy,","Zquatro Studio,",,"pt,","BR,",0,,,18,3,"Rodrigo Cesar,"
A Whale's Tale,xx,False,0,/6mjzqt6DkcQH0poSlHlb7Iz1HV3.jpg,,656043,tt10976780,Under the sea a whale tries to help the smaller creatures who are struggling with plastic waste. On land a young girl seeks help to clear the sea in her area. But neither the girl nor the whale can succeed on their own.,0.6,/6eQlDJAxHG6O3jYLQiwFMLF5xgc.jpg,2018-12-20,0,3.0,Released,,A Whale's Tale,False,6.0,1,"Animation,","Cartoon Network,",,"xx,","GB,",0,,"ocean,whale,plastic pollution,",0,8,"Robin Celebi,"
Les cons... une espèce presque rare,fr,False,0,,,655780,,,0.6,/4mguNkTBxnyRBdh8R6VCUFDefC0.jpg,2018-12-19,0,0.0,Released,,Les cons... une espèce presque rare,False,0.0,0,"Documentary,",,,,,0,,,0,1,"Emmanuel Le Ber,"
"Beethoven: Piano Concertos 1-5 - Uchida, Rattle",en,False,0,,https://www.berliner-philharmoniker-recordings.com/beethoven-piano-concertos.html,655703,,"There is hardly a better way to approach Ludwig van Beethoven than through his piano concertos. Beethoven’s own instrument was the piano, and in his improvisations – which made him the darling of the Viennese salons – he merged virtuosity and unbridled expression. The piano concertos give a clear idea of these performances. At the same time, they are prime examples of Beethoven’s ability to create large orchestral works with seemingly endless arcs of tension.  The complete recording of all five works with Mitsuko Uchida and Sir Simon Rattle was one of the most spectacular projects of the Berliner Philharmoniker during the Rattle era – and at the same time the highlight of the collaboration between the orchestra and the pianist, which began in 1984.",0.6,/sypByCwK4yj3EzFaBDU7yjCdSB0.jpg,2018-12-07,0,205.0,Released,,"Beethoven: Piano Concertos 1-5 - Uchida, Rattle",False,0.0,0,"Music,","Berliner Philharmoniker Recordings,",,,"DE,",0,,"classical music,classical concert,",2,1,"Emmanuel Le Ber,"
Confessions Of A Homicidal Prostitute: Demonatrix,en,False,0,,,655201,tt9004736,"Lilith continues her string of murders and takes her friend Eve under her wing. Soon they find out that they are both being hunted by a ruthless sadist, Jackson, who will stop at nothing to kill them both.",0.6,,2018-12-29,0,,Released,,Confessions Of A Homicidal Prostitute: Demonatrix,False,0.0,0,,,,,,0,,,0,0,"Emmanuel Le Ber,"
Maki,en,False,0,,https://maki-film.com/,654989,tt5367592,"Story of displacement, power, and vulnerability told through the relationship between a hostess, the bartender she loves, and the boss who controls them. The story is set in the underworld of the New York City's Japanese Diaspora.",0.6,/mGodBWSaI2TZClUxlXFpkUAWefF.jpg,2018-12-10,0,89.0,Released,FEELING DISPLACED,Maki,False,0.0,0,"Drama,","Ugly Productions,Small Talk Inc.,",,"en,ja,",,0,,,5,20,"Naghmeh Shirkhan,"
枪响烧锅镇,zh,False,0,,,654776,,,0.6,/vYexTwO8ZlxbxUvzLRfmhzFWpJu.jpg,2018-12-28,0,,Released,,枪响烧锅镇,False,0.0,0,,,,,,0,,,0,0,"Naghmeh Shirkhan,"
Paranoia Tapes 2: Press Play,en,False,0,/2tMNqH9FBZkEoBOUr0znrhRWfwt.jpg,,654731,tt7160284,"In this sequel to Jack Hunter's PARANOIA TAPES, we join Chase to find the missing pieces of what went wrong in the events of the first film. Chase, who is another personality of Henry's, decides to look at other Tapes that we're hidden within Henry's house. He desperately searches for answers and clues to find out who he is and if in fact, Chase is the real personality and that Henry was the psychotic one. With each tape that is played, we realize there is a bigger picture than what we realized. Featuring segments from all over the world including Belgium and Japan while also showing segments from several YouTubers who wanted to make their name in the independent found footage community. Each short was written and based on actual events. Some of the shorts shown are in fact, the real deal with no special effects or altered footage. This movie will make you forget about the first one and will make you want more from Jack Hunter and the team at Southern Sykos Productions.",0.614,/4MEPGRdAy0OW9SZLmK3QdPkK4a9.jpg,2018-12-26,0,99.0,Released,,Paranoia Tapes 2: Press Play,False,0.0,0,"Horror,","Southern Sykos Productions,",,"en,","US,",0,,"found footage,",1,10,"Maurice Hooks,"
조각,ko,False,0,,,654650,,"A bullied student builds a relationship with another student, only for it to be tested.",0.6,,2018-12-26,0,26.0,Released,,Fragment,False,9.0,1,"Drama,",,,"ko,","KR,",0,,"friendship,high school,bullying,",3,3,"Yoo Yong Hyun,"
A.Z.A.B,ru,False,0,,,654624,tt7364086,,0.6,/sr21hZFXaT6NbPqN9PfS2uC44NK.jpg,2018-12-20,0,0.0,Released,,A.Z.A.B,False,0.0,0,"Horror,Action,Drama,Comedy,",,,,,0,,,0,0,"Yoo Yong Hyun,"
A Prisoner In The Family,en,False,0,,https://www.nytimes.com/interactive/2018/12/10/opinion/mexico-documentaries.html,654503,,"Out of desperation, a woman has kept her mentally ill son under lock and key for over twenty years. This film offers a view of what some people in Mexico face, when a lack of information, support and resources leave them with no choice but to figure out a way to survive by any means necessary. The day to day lives of many Mexicans are directly tied to their socioeconomic status, and unfortunately our protagonists have been dealt a bitter hand. This documentary is a window into the pain, hurt and circumstances that led a mother to lock her son in a room in the backyard of the family’s house.",0.6,/hbxSEysVC55wrzs99ISiqxhX62E.jpg,2018-12-28,0,12.0,Released,,A Prisoner In The Family,False,0.0,0,"Documentary,",,,"es,","MX,",0,,,0,1,"Indra Villaseñor Amador,"
Children of the Narco Zone,en,False,0,,https://www.nytimes.com/interactive/2018/12/10/opinion/mexico-documentaries.html,654500,,"This short film speaks to how hard it is to teach in a violent atmosphere. Teachers have to adapt to union conditions, educational reforms, low wages, distances and isolation, and the great challenge in instilling in their students a moral code, in communities where this concept is fractured. How do you tell a child that his father or his brother’s actions destroy a society’s social fabric, when they think it’s normal to follow that moral code?",0.6,/60t8dFj4iCpRG1lsoyNeTblyp1X.jpg,2018-12-10,0,10.0,Released,,Children of the Narco Zone,False,8.0,1,"Documentary,",,,,"MX,",0,,"narco,",0,1,"Everardo González,"
Bloody And Groovy Baby! A Tribute to Sam Raimi's Evil Dead 2,fr,False,0,,,654144,,"Another documentary about the influence, from Evil Dead 2 on different directors.",1.114,/2KdBZSuRAgAPj8xtH9wMe71AXrQ.jpg,2018-12-11,0,52.0,Released,,Bloody And Groovy Baby! A Tribute to Sam Raimi's Evil Dead 2,False,0.0,0,"Documentary,",,,"en,fr,",,0,,,3,0,"Everardo González,"
30 ans - École nationale de l'humour,fr,False,0,/7bYqjP29vjekzNopowYLGDAvYyg.jpg,,654094,,,0.6,/o8Wvp9f9pMfDakFTMJLEX2L2r9W.jpg,2018-12-04,0,65.0,Released,,30 ans - École nationale de l'humour,False,0.0,0,"Comedy,","KOTV,",,"fr,","CA,",0,,,33,0,"Everardo González,"
LOVE it Tour 〜10th Anniversary〜2018,ja,False,0,,,653661,,,0.6,/AeXpD6T7gvrPAIBJVXPzrcKYXRk.jpg,2018-12-26,0,0.0,Released,,LOVE it Tour 〜10th Anniversary〜2018,False,0.0,0,"Music,",,,,,0,,,1,0,"Everardo González,"
ಸ್ವಾರ್ಥರತ್ನ,kn,False,0,/m6takGoY9ffXVQfAPvg0xvtaqLJ.jpg,,653538,tt9537316,A tech-savvy youngster and slightly arrogant youngster leads a life of comfort with the help of his celebrity friends until he meets and falls in love with a woman whose character is the complete opposite of his own.,0.6,/x5Fjen120pq0x62nhySeZUeuTQO.jpg,2018-12-28,0,141.0,Released,,Swartharatna,False,0.0,0,"Comedy,Drama,",,,"kn,","IN,",0,,,8,1,"Ashwin Kodange,"
Pretty Gross and Incredibly Intimate,en,False,0,,,653395,,"An intimate portrait of the romantic relationship behind Brisbane-based couple and contemporary art collaboration, Parallel Park.",0.6,/2eYMBBfV5Ymu5j3zV6m7wzxYR9R.jpg,2018-12-01,0,0.0,Released,,Pretty Gross and Incredibly Intimate,False,0.0,0,,,,,,0,,,0,1,"Ella Sowinska,"
36daysoftype 2018,en,False,0,,,652702,,A design expression of the alphabet. An experimental animation by Barth Coelho. This edition was done in 2018,0.6,/f7JCaQeIZcelDHx9jO6PXYSzf6V.jpg,2018-12-02,0,2.0,Released,,36daysoftype 2018,False,0.0,0,,,,,"CA,",0,,,0,3,"Barth Coelho,"
Moscas,es,False,0,/l1p46PIAlGPL0IYW81evUOJXlqC.jpg,,652469,tt10011220,Almost a romantic comedy…,0.6,/7xlDhgFITPaINirphEfClZEpHD2.jpg,2018-12-12,0,7.0,Released,,Flies,False,0.0,0,"Comedy,","Productora Almaina Producciones,",,"es,",,0,,"married couple,short,",2,5,"David Moreno,"
A Maldita,en,False,0,,,651926,,"On March 1, 1982, the city of Niterói enters history and hosts one of the most important cultural movements: a so-called Rock 80 Generation.",0.6,/5zTmGqqjzDXpyPSpL4QAQPO1brA.jpg,2018-12-01,0,80.0,Released,,A Maldita,False,0.0,0,,,,,,0,,,0,1,"Tetê Mattos,"
Histórias para Contar,en,False,0,,,651918,tt6789278,One in three women in Brazil has been the victim of some kind of violence. But finally they are reporting abuse and building empowerment networks to change the society around them.,0.6,/mntt7dhdcXHkqvkwBkI0PKtDcKF.jpg,2018-12-01,0,25.0,Released,,Histórias para Contar,False,0.0,0,,,,,,0,,,0,1,"julia lemos lima,"
