original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
Beskrajni rep,hr,False,0,/zSOjikjWtkTYMk9KDWuk9Qj7vw6.jpg,,564059,tt9625080,"A boy and girl wander alone through lush terrain looking for something. The moment they find a mysterious gate amid the dense shrubbery, they gain the ability to travel to both real and unearthly landscapes. More and more, a childlike imagination and the conflict between the profane and the sacred begin to permeate their behavior.",0.6,/uGesgUSJ4OgxhNuxVVFnkP3nJwX.jpg,2018-07-01,0,60.0,Released,,Endless Tail,False,5.0,2,"Documentary,","Ukus,",,"hr,","HR,",0,,,2,4,"Željka Suková,"
Minus One,en,False,0,,,563813,,Short Film (2018),0.6,/fBuiZyPyS2bPZalx1pTiiDosR05.jpg,2018-07-28,0,22.0,Released,,Minus One,False,0.0,0,,,,"en,","GB,",0,,,12,19,"Matthew Haddock,"
Lucia di Lammermoor,en,False,0,,https://operavision.eu/en/library/performances/operas/lucia-di-lammermoor-donizetti,563738,,"Love can be questionable, especially when it involves forgery and attempted murder. David Alden directs and Daniel Oren conducts.",0.6,,2018-07-07,0,,Released,,Lucia di Lammermoor,False,0.0,0,,,,,,0,,,5,0,"Matthew Haddock,"
Orfeo & Majnun,en,False,0,,https://operavision.eu/en/library/performances/operas/orfeo-majnun,563734,,Orfeo and Qays are two poets of legend who celebrate love and unity through music. Their songs resonate from East to West and back.  An ancient Greek myth intertwines with an oriental love story; Orfeo & Majnun is an intercultural and interdisciplinary project. It includes a parade in the streets of Aix-en-Provence with animal puppets and a performance streamed live on OperaVision from Aix’s famous Cours Mirabeau.,0.6,/6VP8bSvyQKJ5ROztzpITFPdFg4F.jpg,2018-07-08,0,,Released,,Orfeo & Majnun,False,0.0,0,,,,,,0,,,4,0,"Matthew Haddock,"
തീക്കുച്ചിയും പനിത്തുള്ളിയും,ml,False,0,,,563694,tt8765430,"A cop, who is on leave, is asked to re-open an old case that deals with the death of a young boy and girl. As his probe hits a brick wall, he reads his wife’s short story that curiously resembles the lives of those he has been investigating.",0.61,/mE9GzuoFrTLXaj6RoElI7Kp3Q7F.jpg,2018-07-27,0,118.0,Released,,Theekuchiyum Panithulliyum,False,0.0,0,"Crime,Thriller,","Ensign Media,",,"ml,","IN,",0,,,8,4,"Mithran Naufaldeen,"
Soberania,es,False,0,,,563287,,"Soberania is a documentary about an ecosocial crisis in the Chiloé Achipelago, in the south of Chile. Its inhabitants were faced with and reacted to what they called death of the sea after hundreds of years living in a deep bound with the sea",0.6,/wB3ET1admhao51eTlL99kfJoVP0.jpg,2018-07-20,0,63.0,Released,,Soberania,False,0.0,0,"Documentary,","Oceánica Audiovisual,",,"es,","CL,",0,,,0,12,"Cesár Fuenzalida,"
無生,zh,False,0,,,563176,,"Emergency Medical Technician Kou drove and hit a woman on his way home. After confirming she’s not in immediate danger, he decided to drive away and come back in the ambulance he worked. He gave every treatment he could to save her. But she’s still in coma, and the hospital decided to stop resuscitate in 30 minutes. Kuo was running against time to mend his mistake. Biggest struggle comes, when he realized that the only person who cares to save the woman, is the culprit himself.",0.6,/qrJW2r8AZ9MvzqJrnOwpAKxbf1f.jpg,2018-07-07,0,20.0,Released,,The Night of Salvation,False,0.0,0,,,,,,0,,,0,2,"Joe Lee,"
最後一次溫柔,zh,False,0,,,563168,,"Taiwan is overrun by zombies. A-Huo along with his wife, Gui-Chun, runs to a fishing harbor but misses the ferry they want to take. They decide to hide in an office of Fishermen's Association and get some rest.  Gui-Chun is so exhausted. It is not until the moment when she asks him, 'what will you do if I am bitten by a zombie?' that A-Huo notices a bleeding bite on her arm.",0.6,/sooOoxKDiuK1uTel5M1SujGycAb.jpg,2018-07-07,0,25.0,Released,,Bite,False,0.0,0,,,,,,0,,,0,1,"Ray Wu,"
Il était une fois Dumpy Toys - Les aventures du capitaine Jimmy Crochu,fr,False,0,,,562303,,,0.6,/lpFagjzFBG11Elx7q8shRtXM6uG.jpg,2018-07-17,0,,Released,,Il était une fois Dumpy Toys - Les aventures du capitaine Jimmy Crochu,False,0.0,0,"Adventure,Fantasy,",,,"fr,",,0,,,4,1,"Eric Atlan,"
"Antofagasta, New York",es,False,0,,,562292,tt5721170,"Juan lives in Antofagasta, a small city between desert and sea from the north of Chile, but he dreams with big cities. When an opportunity of studying in New York appears.He doesn't hesitate and travels there. However, when his mother Magdalena starts having serious health problems back in Antofagasta, Juan's life in New York will stop being the perfect one.",0.6,/m8eiXQf9nkNYYfolmCzd8aufeRP.jpg,2018-07-04,0,95.0,Released,Every journey has its shortcomings,"Antofagasta, New York",False,0.0,0,"Comedy,","Extranjero Films,",,"en,es,","CL,",0,,,7,8,"Stjepan Ostoic Papic,"
I Haven't Done Sh*t This Year: Part 1,en,False,0,,,562041,,"""I Haven't Done Sh*t This Year."" A behind-the-scenes look at the formation and early rehearsals of the Car Seat Headrest seven-man lineup. Tons of juicy interviews and performance footage.",0.6,/hW8rtO8JGfNeiZ4tujUEopTN62x.jpg,2018-07-02,0,17.0,Released,I Haven't Done Sh*t This Year,I Haven't Done Sh*t This Year: Part 1,False,0.0,0,,,,,,0,,,7,0,"Stjepan Ostoic Papic,"
Reanimated,en,False,0,,,561231,,"After Hurricane Andrew devastated the Miami Marine Stadium, the structure was left abandoned, until the work of local graffiti artists reanimated the structure into a concrete gallery.",0.6,,2018-07-11,0,7.0,Released,,Reanimated,False,0.0,0,"Documentary,",,,,,0,,,0,1,"Shae Demandt,"
Eve,en,False,0,,,561089,tt8595402,"Inventor Gong Bongnam lives with Eve, his A.I. robot to whom he is developing feelings for. Just when life seemed perfect for the naive inventor, a gun-wielding young man claiming he's from the future breaks in to kill Bongnam and destroy Eve.",0.6,,2018-07-27,0,27.0,Released,,Eve,False,0.0,0,"Science Fiction,Thriller,",,,"ko,",,0,,,0,2,"Alex Shin,"
Pisahueco,es,False,0,,,560872,tt8821032,"Angel, an enthusiastic high school teacher, discovers a web page where he is teased by his students through strange videos. Mixing the reality and the digital universe adolescent, Angel will be involved in a world hitherto unknown.",0.6,/3dr45IpSweD4a3ICRVkqaE8Z8jd.jpg,2018-07-31,0,18.0,Released,,Holestepper,False,0.0,0,"Comedy,Drama,",,,"es,","PE,",0,,,1,2,"Sergio Fernández,"
Sofea Afendi,ms,False,0,,,560656,,"Datuk Imran who is busy businessman has less time with his children, Sofea & Afendi. One day, their family was shocked by the news of Affendi's death because of bullying.",0.6,/dcocTJSC85TGJC93VrI7FgAbvU8.jpg,2018-07-08,0,,Released,,Sofea Afendi,False,0.0,0,,,,,,0,,,6,1,"Riza Baharudin,"
মাটি,bn,False,0,/z3GNcsO5qNzqWTpcF9mLLW7x5Cj.jpg,,560610,tt8211980,"Meghla, who after years discovers that her grandmother had been killed in her ancestral home in East Pakistan by a trusted retainer of the family. And many years after the tragedy, she visits Dhaka to trace her roots and faces the murderer's family who now occupies her house. Maati traces Meghla's trials with truth and humanity while tackling issues of migration, human displacement, and relationships.",0.6,/4HhIvTnSu6jCZMiwhEjoDzT5Uho.jpg,2018-07-13,0,123.0,Released,,Maati,False,0.0,0,"Drama,","Magic Moments Motion Pictures,",,"bn,","IN,",0,,,10,28,"Saibal Banerjee,"
Distrito da Luz Vermelha,en,False,0,,,560019,,Viral frames from the living. Everyone who's still free and in search of their true images.,0.6,/5T5zurJTcUwovBAdihb3Z2dLfDC.jpg,2018-07-29,0,8.0,Released,,Distrito da Luz Vermelha,False,0.0,0,"Documentary,","OH Filmes,",,"pt,",,0,,,0,2,"Giulio Bruno,"
Paul est mort,fr,False,0,,,559524,tt8537558,"The French philosopher Paul Eichmann, famous and controversial author of The theory of superimposed worlds, died on August 8 2018 at the age of forty years old.",0.6,/xltMNZH4tu2Cybozd8bUQ3lVWKz.jpg,2018-07-12,0,88.0,Released,,Paul Is Dead,False,0.0,0,,,,,"FR,",0,,,0,2,"Antoni Collot,"
Zavrhnuté svedectvá,sk,False,0,/4T1DvipLFckHIn76Iu4BlJxNNXs.jpg,,559076,,A film that captures the memories and experiences of those who lived in the first independent state of Slovakia in modern history. This document is not an attempt to create an alternative history but an attempt to keep testimonies.,0.6,,2018-07-27,0,55.0,Released,,Rejected Testimonies,False,0.0,0,"Documentary,History,",,,"sk,","SK,",0,,"world war ii,slovakia,history,",0,3,"Dávid Pavlík,"
Verlaten,nl,False,0,,,558481,tt8598498,,0.6,/csqWKjEV3eMSOXL81MbY1vmUlKa.jpg,2018-07-05,0,,Released,,Verlaten,False,0.0,0,"Drama,","Lux Pictures,",,,,0,,,2,2,"Jouke van Til,"
Mi gradimo zemlju—zemlja gradi nas!,sr,False,0,,,558339,,"Three-channel video (black and white and color, three-channel sound) commissioned by the Museum of Modern Art, New York, for the entrance to exhibition ""Toward a Concrete Utopia: Architecture in Yugoslavia, 1948–1980"".",0.6,/o87tt20UUnkayyBXMiIdGownBuT.jpg,2018-07-15,0,4.0,Released,,We Build the Country—The Country Builds Us!,False,0.0,0,"Documentary,",,,"sr,","RS,",0,,"installation,",0,5,"Mila Turajlić,"
年尾巴,zh,False,0,,,558008,tt10272116,"On Chinese New Year Eve, ten-year old Yang Lan anxiously waiting for her singer mother to come home. While the big family is celebrating loudly with Mahjong, fireworks, dinner and laughs, she struggles to reconcile her urge to feel, at least for a brief moment, loved.",0.6,/iIVuSwOPm9kHQLflZczWd7GxCIr.jpg,2018-07-07,0,23.0,Released,,Tail End of the Year,False,0.0,0,"Drama,Family,",,,"zh,","TW,",0,,,12,11,"Chieh Yang,"
Life’s a Wish and then You Die,en,False,0,,,557486,,One minute short film.,0.6,/sTaCcJWCj63OE5sFTefgwOeTV6v.jpg,2018-07-15,0,1.0,Released,,Life’s a Wish and then You Die,False,0.0,0,"Horror,",,,,"IE,",0,,,0,1,"Richard Waters,"
荃蔴河,zh,False,0,/4QXb5OBn9Ulpi6xE7B5CrVl90kX.jpg,,557316,,"In Quan Ma He village, deep in the mountains of Northern Myanmar, a young couple welcomes their newborn child. Should they follow the other villagers by travelling to southern China to make their fortune, or should they simply stay and inherit the family farm?",0.6,/fEWviyBq311TKt9QO6XiWrgRZwc.jpg,2018-07-02,0,27.0,Released,,QUAN MA HE,False,0.0,0,"Documentary,",,,,,0,,,0,6,"Lee Yong Chao,"
Realidad circundante,es,False,0,,,557233,tt8870018,"A woman’s journey takes her to Valparaíso. There, she encounters ghosts from her past who have an unexpected effect on her.",0.6,/uQHuhsTOxGhPzKMx7L2Dpxg8iZk.jpg,2018-07-30,0,7.0,Released,,Surrounding Reality,False,0.0,0,"Drama,","Chacal-Lab,Nootrópica,",,"es,","CL,",0,,,2,7,"Mario Trujillo,"
Elephants on the Move,en,False,0,,,557102,,"Elephants On The Move goes behind the scenes at Twycross Zoo as the herd of elephants which has been attracting crowds for 50 years, are set for a big change - a new home.  Elephant Creek in Twycross Zoo has been a public favourite for generations, but it's time for its inhabitants to move house - nearly 150 miles away to the seaside - to Blackpool Zoo.  Mike Dilger follows Minbu, Tara, Noorjahan and Esha, a family of four female Asian elephants, as they embark on their epic journey to relocate to Blackpool as part of a European breeding programme. However, persuading a family of elephants to get into a giant transportation crate for a three-hour drive north is not that simple.  It’s one of the biggest challenges the team of zoo keepers has ever had to face. As part of their daily routines the elephants are being trained to get into the crates with treats and rewards after every milestone reached. It’s going to be a long process!",0.6,/sgyik7CqLpwT25a4ehGQEupEMCV.jpg,2018-07-23,0,29.0,Released,,Elephants on the Move,False,0.0,0,"Documentary,","BBC One,",,,,0,,"elephant,our lives,",1,1,"Mario Trujillo,"
Thermostat 6,fr,False,0,/sqBvktmnN9Ko5mrYiPlxHUsN6PD.jpg,,557071,tt9283016,Diane can't ignore the leak coming from the ceiling above the family dining room anymore.,0.6,/t4vE5xQ6KItJlwzlhqSr4en2Q5f.jpg,2018-07-03,0,5.0,Released,,Thermostat 6,False,6.7,5,"Fantasy,Animation,","Gobelins,",,"fr,","FR,",0,,"short,",0,5,"Marion Coudert,"
Die Eifel lebt! – Eine Region entdeckt sich neu,de,False,0,/4KFvZvXbfoeEYCZM760pIoEbuVe.jpg,,556812,,,0.6,,2018-07-20,0,,Released,,Die Eifel lebt! – Eine Region entdeckt sich neu,False,0.0,0,"Documentary,",,,"de,",,0,,,0,0,"Marion Coudert,"
Flying Revolution: The Story of a Lifetime Battle,de,False,0,,,556785,tt6804732,,0.6,/nGAG88c1WNGwVS00i7DppzKXSFv.jpg,2018-07-01,0,,Released,,Flying Revolution: The Story of a Lifetime Battle,False,0.0,0,,,,"de,",,0,,,0,0,"Marion Coudert,"
La chica con dos cabezas,es,False,0,/sfGOtdzq4ZQG7DDLyPjAMwGouJP.jpg,,556407,tt8883412,"Eighteen-year-old Anne explores body image, self-perception, and her own understanding of twenty-first-century womanhood in two highly contrasting worlds: that of her traditionally “feminine” mother, Céline, at home, and the gym where she trains among like-minded people.",0.6,/hUxa7e4CMnXh6LKkcDpjqXyFqA1.jpg,2018-07-24,0,13.0,Released,,The Girl with Two Heads,False,0.0,0,,"NFTS,",,"en,fr,","GB,",0,,"short,",3,12,"Betzabé García,"
Amazônia Groove,pt,False,0,,,555775,tt4195854,"Leaving Belem and crossing much of the Para State Amazon region, its towns and riverside villages, Amazônia Groove reveals artists and their traditions, faith and mysticism, music and life that pound in the northern region of Brazil. (",0.6,/tNomILGgyF8u2fKcFGUyFUSWESc.jpg,2018-07-19,0,,Released,,Amazônia Groove,False,0.0,0,"Documentary,",,,"pt,",,0,,,0,1,"Bruno Murtinho,"
Rumah dan Bunga Matahari,id,False,2000,/18j0fVeJQiI4BVIb7tvPGCE75rg.jpg,,555361,tt9163076,"Sudana puzzled when his wife said tonight there will be special guests come to their house. All they can do is prepare, memories occur and make a strange but wonderful day in his life.",0.6,/dOfSApgGg0VjZwXtMehM3KVPhbD.jpg,2018-07-19,0,13.0,Released,Saraswati?,When She Comes Home,False,9.0,1,"Drama,Family,","Jakarta Institute of the Arts,FFTV IKJ,",,"id,","ID,",0,,"grandfather,grandmother,",4,9,"I Kadek Jaya Wiguna,"
اول فلم,ar,False,0,,,555138,tt7937150,"Working underground in the year before the legalization of cinema in Saudi Arabia, a team of mostly women makes its first feature film. Anonymous accounts of their experience are brought together in a melancholic narration. In the spirit of first films, a filmmaker documents the production in Jeddah with his first video camera from childhood.",0.6,/hDkp3NB9aHWOFi2fQmx633EnSF6.jpg,2018-07-20,0,14.0,Released,,First Feature,False,10.0,2,"Documentary,","Aboudigin Films,",,"ar,","SA,",0,,,0,1,"Bentley Brown,"
El Meraya,pt,False,0,,,555039,,,0.6,/d9uFf1vo2bPd8N4GYlWXZgVuio2.jpg,2018-07-19,0,0.0,Released,,El Meraya,False,0.0,0,,,,,,0,,,0,2,"Melissa Dullius,"
This Weekend Will Change Your Life,en,False,0,,,554532,tt6523656,"Seven people leave London for a therapeutic weekend in the Cotswolds where they are told it will 'change their life'. It does, but not in the way they imagine.",0.6,/sntIvWiIKlxp8pJYVnCQSwxl0gi.jpg,2018-07-14,0,101.0,Released,,This Weekend Will Change Your Life,False,0.0,0,,,,,,0,,,0,0,"Melissa Dullius,"
Nabucco,fr,False,0,/6ziF2U5ojn72wdDrFBPP30bMVnT.jpg,,554147,,,0.6,/vxRQqjlDkdG9zptjlRkkoESwfXX.jpg,2018-07-18,0,,Released,,Nabucco,False,0.0,0,,,,"fr,","FR,",0,,"nabucco,va, pensiero,",8,2,"Melissa Dullius,"
Happy end,hr,False,0,,,554127,tt8697718,"A female story from male perspective about two losers who invented an effective self-help method under the slogan ""Love to the Sky, Fuck to the Stars"", and find themselves in the whirlwind of sex, politics, religion, the media, the devastating power of the mind of celebrity culture, strip characters and court scandal.",0.6,/mmj616cuSpBaIM0A6zePil8Ug7V.jpg,2018-07-13,0,85.0,Released,,Happy End,False,0.0,0,"Comedy,","Ratio Video Production,Media Park (HR),DOP Produkcija,Neon (HR),",,"hr,","HR,",0,,,19,2,"Angelo Jurkas,"
Solang der Herrgott will,de,False,0,,,553694,,,0.6,,2018-07-13,0,0.0,Released,,Solang der Herrgott will,False,0.0,0,"Documentary,","GEOSFILM KG,",,,,0,,,0,0,"Angelo Jurkas,"
新大头儿子和小头爸爸3：俄罗斯奇遇记,zh,False,0,,,553233,,,0.6,/9OBYt6yMAiGumbbtwWPFXHHq62F.jpg,2018-07-06,0,,Released,,新大头儿子和小头爸爸3：俄罗斯奇遇记,False,6.0,1,,,,"zh,",,0,,,3,0,"Angelo Jurkas,"
Una vez la noche,es,False,0,,http://unavezlanoche.com,553229,tt7444388,"Through illustrations and sounds, Una vez la noche experiments with the obsessive narration of four diverse characters –all of which are lost in the settings of their memory– to exhibit crucial events that marked their lives forever. Through a particular mise-en-scène, the film provides apparently ordinary people with a brilliant singularity, introducing us to a new perception of reality.",0.6,/8d4fPi8O1wJkbtWBdPjrMSxvXJi.jpg,2018-07-14,0,76.0,Released,,Once in the Night,False,0.0,0,"Documentary,Animation,","Malaparte,",,"es,","CL,",0,,,3,10,"Antonia Rossi,"
Za ona dobra stara vremena,hr,False,0,,,552959,tt6394430,"Two childhood friends face adulthood in different ways. Life is still a game for them – girls, football, parties. But the choices they make will determine the course of their lives and put their friendship to the test. In the Balkans, every generation has their own reasons to leave. This is a story about a generation caught in the transition from socialism to capitalism, marked by a brutal war.",0.61,/pJJnATjZwNNnIT1ZoJdAnQw82OI.jpg,2018-07-18,0,105.0,Released,Can friendship survive life?,For Good Old Times,False,0.0,0,"Comedy,Drama,","Missart produkcija,",,"hr,","HR,",0,,,15,2,"Eduard Galic,"
Duboki rezovi,hr,False,0,/76dDhAOJC2b6TOAom4arRoGRD7o.jpg,,552956,tt8781538,"The thematic framework of the anthology feature film DEEP CUTS is violence in all of its forms: as a destruction of intimacy, family, integrity, trust.",0.6,/12sgeLH2XFZYloe4H5MOhf209Gz.jpg,2018-07-15,0,75.0,Released,,Deep Cuts,False,0.0,0,"Drama,","Kinematograf,",,"hr,","HR,",0,,,15,8,"Filip Mojzeš,"
Lada Kamenski,hr,False,0,,,552951,tt8601284,"Frano, a film director, is preparing his debut feature, which will focus on women affected by the collapse of the textile industry in the region. The topic, as well as the main character, is inspired by his aunt who used to work in the industry. In order to find the star of the film, he invites three esteemed actresses to his apartment for an informal reading rehearsal. However, as soon as they realise they are competing against each other for the lead role, things take an unexpected turn.",0.6,/jR85rH74Dmy2k8gaqHgqdQ9TJ1N.jpg,2018-07-16,0,71.0,Released,,Lada Kamenski,False,0.0,0,"Comedy,Drama,","Antitalent Produkcija,Peglanje Snova,Sekvenca,",,"hr,","HR,",0,,,6,3,"Sara Hribar,"
В поисках Пуругвая,ru,False,0,/q7mwQTI5ovf09EmuLYEZjdI51hp.jpg,https://artdoc.media/en/movie/v_poiskah_purugvaya_2018_14/,552672,,Travel two brothers-fans in Samara for the match the Russian team.,0.6,/bx1UfGbtywZnblI9eVrHiQXJ7Y7.jpg,2018-07-07,0,14.0,Released,,In Search of Puruguay,False,0.0,0,"Documentary,","Radio Liberty,",,"ru,","RU,",0,,,0,3,"Mariya Pavlova,"
Bidai Byomkesh,bn,False,0,/fPx2Oe2MY78U5leZfWrcucp1Av6.jpg,,552259,tt8427166,"An aged Byomkesh Bakshi and a tale of his family. After 2 years of exile, one night 'Khoka' A.K.A Abhimanyu Bakshi surrenders in a police station declaring a murder. His son Satyaki initially accepts that fact but after his grandfather's suggestions he tries to uncover the truth and uncovers a grand conspiracy. Will he be able to find the 'satya' (truth) in time?",0.6,/tdMkZ144LqSwTqiUG6QxblGR93Q.jpg,2018-07-27,0,121.0,Released,,Bidai Byomkesh,False,6.7,3,"Action,Drama,Mystery,","SVF Entertainment,",Byomkesh Bakshi Collection,"bn,","IN,",0,,,7,2,"Debolay Battacharya,"
Последний матч. Питер,ru,False,0,/2Etc9DTOe1WF0DT1MtWcQk31UNo.jpg,,552202,,"The tale of how in St. Petersburg watched the match ""Russia-Croatia"".",0.6,/2iugZpP72lmL8wUpLLXQwX3EbZq.jpg,2018-07-10,0,9.0,Released,,The Last Match. Saint Petersburg,False,0.0,0,"Documentary,","Radio Liberty,",,"ru,","RU,",0,,,0,2,"Antoine Cattin,"
美丽,zh,False,0,,,551575,tt9664198,"22-year-old Meili is an ill-fated girl. Abandoned by her parents, she was raised by her elder sister, who is infertile. Meili was set up to be raped by her brother-in-law and gave birth to a daughter secretly. Her sister often asked her for child support. To avoid her sister’s harassment, Meili quits her job and decides to follow her lover Wen to Shanghai. Unexpectedly, Wen leaves her in Changchun. Abandoned by love, also unemployed, the helpless Meili meets Yu, who finds her another job. Her sister flees to Meili due to family violence. Her brother-in-law finds her, bringing to the surface unbearable memories. Meili resigns. Desperately she expects Wen's return, but what waits around the corner is more deception and betrayal.",0.6,/uaGaFWc5KzvsQr0Zru9a18GK9aE.jpg,2018-07-23,0,88.0,Released,We are all alone to the end.,Ms. Meili,False,4.4,4,"Drama,",,,"zh,","CN,",0,,,1,3,"Zhou Zhou,"
Die Meistersinger von Nürnberg: Bayreuther Festspiele (Philippe Jordan),en,False,0,,,550907,,"The high-point of the 2017 Bayreuth Festival, Barrie Kosky’s astonishingly entertaining and convincing new Meistersinger is a triumph: a production of enormous insight and great quality... that plumbs the depths of both the opera and its composer.",0.6,/sbOhd97ejeERjoGrYJiXGvAVay2.jpg,2018-07-20,0,283.0,Released,,Die Meistersinger von Nürnberg: Bayreuther Festspiele (Philippe Jordan),False,0.0,0,,,,,,0,,,8,1,"Barrie Kosky,"
เณรกระโดดกำแพง,th,False,0,,,550497,,"During the location scouting of his latest film, a stubborn filmmaker experiences many things. He sees reality in the present, reality in the past, dream, what he expected things to be, and the mysterious dark side that he tries to hide and run away from it. Everything comes back and attacks him. In this film, Boonsong plays himself, his son plays him when he was a child, and his mother plays herself. This is another film that Boonsong tries to challenge the storytelling by crossing over fiction and documentary.",0.6,/pW4XRJjbacYbcgsl7yegJoqruC2.jpg,2018-07-06,0,115.0,Released,,The Wall,False,0.0,0,"Drama,","Pla Pen Wai Thuan Nam Studio,",,"th,",,0,,,5,1,"Boonsong Nakphoo,"
A Perfect Day for Banana Leaves,en,False,0,,,550271,tt7098404,"In Israel, Near the Lebanese border, grow Bananas which destination is Gaza. They journey through the Israeli landscape from north to south and to the invisible neighbors across the wall.",0.6,,2018-07-25,0,26.0,Released,,A Perfect Day for Banana Leaves,False,0.0,0,"Documentary,",,,,,0,,,0,1,"Yavin Rubinstein,"
גיבור בעננים,he,False,0,/Azn7tngL06FBHSxeOOsYyJ83XW.jpg,https://www.lsipro.net/hero-in-the-clouds,550065,tt8814298,"Somewhere in the sky, in a magical village called Teplikoku, the Dorfinis live and produce clouds. The evil Sand Queen threatens the Dorfinis that they must leave their village - or she will turn everything into sand! Dibble and Duval leave the village hoping to find a hero to save their home. On their journey they meet Yuval, and hope that he is the hero. Yuval is happy to help them, but doesn’t have a clue what to do.",0.6,/hRs6lAj5urHadtGNVylluekCAdi.jpg,2018-07-30,0,,Released,,Hero in the Clouds,False,0.0,0,,,,,"IL,",0,,,4,4,"Aviad Keidar,"
עד הקצה - ג'סטה 2,he,False,0,/fXiEzftffbkwvYaaNGmgoHGIBEw.jpg,https://www.lsipro.net/on-the-edge,550063,tt8551348,"Adam wants to prove that he can succeed alone, falls victim to a sting and loses all his money. He is too proud to ask his friends for help and pushes them away. Only after tracing the sources of the sting and discovering that the gang is planning a similar fate for his two friends, he joins forces with Shahar and Pita and together they fight back.",0.6,/xaQeIDpuiQusTKpGPfCzaklwC0j.jpg,2018-07-12,0,,Released,,On the Edge,False,6.5,1,,"LightStream Israel,",,"he,","IL,",0,,,5,1,"Kobi Mahat,"
ফিদা,bn,False,0,/bAeHxDnXyoANLsRCdIWicJMxjxF.jpg,,549604,tt8427164,"A romantic story of Ishaan ( Yash ) and Khushi ( Sanjana ) - two different people, with a different perspective on love, life and philosophies. How their love blossoms, misunderstandings happen due to their ego. This is about how their relationship evolves. Written by padmashri",0.6,/htROqNasnMiM1vZAl0IcH2VIdFH.jpg,2018-07-13,0,148.0,Released,,Fidaa,False,6.0,1,"Drama,","SVF Entertainment,Hoichoi,",,"bn,",,0,,,3,1,"Pathikrit Basu,"
The Juggler,en,False,0,,,549568,,An overwhelmed woman buckles under the pressure of the multiple stresses which dominate her day-to-day life.,0.6,/bjScIDKpY0et0ip5JsiAt4ZUyDb.jpg,2018-07-09,0,3.0,Released,,The Juggler,False,0.0,0,,,,,"GB,",0,,"juggler,stress,breakdown,juggling,",6,6,"Esme Merrell,"
സവാരി,ml,False,0,,,549227,tt7582978,"A man, Savari, does odd jobs in the town of Thrissur. However, an incident happens that changes his life forever.",0.6,/rxnvOqR6qesaqcAhGM5XP90a7Vj.jpg,2018-07-20,0,104.0,Released,,Savaari,False,0.0,0,"Comedy,Drama,","Opened Eyes Creations,",,"ml,","IN,",0,,,10,2,"Asok Nair,"
Limbo: la película,es,False,0,/u2E0YFQtsQrPnKZM8zHSydL9b61.jpg,http://www.rtve.es/playz/limbo/,549100,,"Lidia buys a house in the sierra of Madrid and maintains contact through the Internet with its former owner, Wally, a young man who lives in Argentina. Over time, both fall in love. Everything seems fine between them until their computer connections start to fail seriously. (An extended version of the “Limbo” digital mini-series.)",0.6,/5zO946UoaQeSw0KNjuezfn4TPrq.jpg,2018-07-24,0,64.0,Released,Who is behind your screen?,Limbo: la película,False,7.0,1,"Mystery,Thriller,TV Movie,","Cruz del Sur Cine,Aquí y Allí Films,TVE,",,"es,","AR,ES,",0,,"madrid, spain,computer,argentina,cell phone,isolated house,long distance relationship,online relationship,",3,5,"Fabián Forte,"
No Word of Farewell,en,False,10000,,,548787,tt8737104,A schizophrenic girl on the verge of suicide encounters someone through a ham radio.,0.6,/n0wU8dfNk3hBNsXMngyB3hFB7W3.jpg,2018-07-21,0,17.0,Released,,No Word of Farewell,False,0.0,0,"Drama,","Spaceway Films,",,"en,","US,",0,,,4,5,"William Yeh,"
PWG: Threemendous V,en,False,0,/6r2onqJ2S7XhtnU3HbvNmEv8SXK.jpg,http://www.prowrestlingguerrilla.com,548461,,"Name of the event: PWG Threemendous V Date: 13.07.2018 Promotion: Pro Wrestling Guerrilla Location: Los Angeles, California Arena: Globe Theatre  Singles Match Dalton Castle vs. David Starr  Singles Match Penta El Zero M vs. Rey Horus  Singles Match Jeff Cobb vs. Joey Janela  PWG World Tag Team Title Match The Rascalz (Dezmond Xavier & Zachary Wentz) (c) vs. The Young Bucks (Matt Jackson & Nick Jackson)  Singles Match Rey Fenix vs. Trevor Lee  Singles Match Marty Scurll vs. Matt Riddle  PWG World Title Match WALTER (c) vs. Brody King",0.6,/2KH3KUokv18LwVcDsIy4RdXwBOB.jpg,2018-07-13,0,126.0,Released,,PWG: Threemendous V,False,0.0,0,,,,,,0,,,0,0,"William Yeh,"
The Beehive,en,False,9000,,https://zannybegg.com/the-beehive/,547998,,An experimental documentary on the life and death of Juanita Nielsen in the form of a non-linear video installation.,0.6,/zCC1UYwg3kfKbFr3uBFxXyDbT2Z.jpg,2018-07-31,0,30.0,Released,Who killed Juanita Nielsen?,The Beehive,False,10.0,1,"Documentary,","Enigma Machine,",,"en,","AU,",0,,,30,15,"Zanny Begg,"
Arcade Fire - AccorHotels Arena,en,False,0,/rOSEUGJQCCfleugXjTmMxLkFazR.jpg,,547773,,Arcade Fire are masters of epic performances and this date at the AccorsHotel arena was just that; as part of a major tour following the release of the Canadian sextet’s last album ‘Everything Now’.,0.6,/vBQxx1Egjkdo8ofFnBQa5ekmFJO.jpg,2018-07-19,0,127.0,Released,,Arcade Fire - AccorHotels Arena,False,8.0,1,"Music,","ARTE Concert,La Blogothèque,",,"en,fr,","FR,",0,,"concert,live,",0,1,"David Ctiborsky,"
